Tahun,BRAND,TYPE MODEL,CC,TRANS,FUEL,"TANK
CAPT","GVW
(Kg)",GEAR RATIO,WHEEL & TYRE SIZE,PS / HP,WHEEL BASE,"DIMENSION
P x L xT",SEATER,DRIVE SYS.,Kolom1,SPEED,DOOR,WHEELS,CBU / CKD,"ORIGIN
COUNTRY",JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC
2022,ISUZU,GVZ 34 K HP ABS,7790,MT,D,200,38000,6143,11.00020 16PR,285,3265+1367,6600 x  2495 x  2925,3,6X4,FR,84,2,10,CKD,INA,3,5,13,10,13,5,0,8,8,2,13,32
2022,ISUZU,GXZ 60 K ABS,7790,MT,D,200,46000,5571,11.00020 16PR,345,3265+1370,6600 x  2495 x  2925,3,6X4,FR,107,2,10,CKD,INA,0,1,1,3,0,9,4,0,1,0,0,3
2022,MERCEDES BENZ CV,Actros  2553 A,15928,MT,D,300,25000,11.722 0 0.687,325/95 R 24,530,4430,8290 x  2483 x  3494,2,4X4,FA,85,2,4,CBU,Germany,0,0,0,0,0,0,0,0,0,0,0,0
2022,MERCEDES BENZ CV,Actros  2636 LSDNA,12816,AT,D,390 + 39,26000,14.930 0 1.000,295/80 R 22.5,360,3300,6950 x  2500 x  3936,2,6X2,FR,85,2,6,CBU,Germany,0,0,0,0,0,1,0,0,0,0,0,0
2022,MERCEDES BENZ CV,Actros  4042S,12816,AT,D,510,40000,11.7 0 0.69,13 R 22.5,421,3900,7525 X 2500 X 3729,2,6X4,FR,90,2,6,CBU,Germany,0,0,1,0,0,0,0,0,0,0,0,0
2022,MERCEDES BENZ CV,Actros  4054 S,15928,MT,D,550,40000,11.722 0 0.687,325/95 R 24,537,3180,6810 x  2487 x  3230,2,6X4,FR,85,2,6,CBU,Germany,0,0,1,0,4,1,2,0,4,0,0,5
2022,MERCEDES BENZ CV,Arocs  2545 A,12816,AT,D,390,25000,11.722 0 0.687,325/95 R 24,449,4500,8150 x  2500 x  3746,2,4X4,FA,85,2,4,CBU,Germany,0,0,0,0,2,0,0,0,0,0,1,0
2022,MERCEDES BENZ CV,Arocs  4040 K,12816,AT,D,390,40000,11.722 0 0.687,325/95 R 24,394,4150,8250 x  2500 x  3847,2,6X4,FR,85,2,6,CBU,Germany,22,52,44,33,0,13,0,0,0,0,0,0
2022,MERCEDES BENZ CV,Arocs  4045 AK,12816,AT,D,390,40000,11.722 0 0.687,325/95 R 24,449,4450,8250 x  2500 x  3952,2,6X6,FA,85,2,6,CBU,Germany,5,0,3,8,5,27,0,0,0,0,0,0
2022,MERCEDES BENZ CV,Arocs  4845 K,12816,AT,D,390,48000,11.722 0 0.687,325/95 R 24,449,5700,9960 x  2500 x  3905,2,8X4,FR,85,2,8,CBU,Germany,12,9,39,65,9,24,0,0,0,10,0,2
2022,MERCEDES BENZ CV,Axor 2523 R / 45,6373,MT,D,380,25000,6.700 0 0.730,"10.00 R 20, Tube0type",231,4500,9867 x  2490 x  2935,2,6X2,FR,90,2,6,CBU,India,2,3,4,13,1,2,10,0,0,1,0,0
2022,MERCEDES BENZ CV,Axor 2523 R / 4500 (Bogie),6373,MT,D,380,25000,6.700 0 0.730,"10.00 R 20, Tube0type",231,4500,9867 x  2490 x  2935,2,6X2,FR,90,2,6,CBU,India,0,5,1,0,0,0,0,1,0,0,0,0
2022,MERCEDES BENZ CV,Axor 2523 R / 4500 [E4],6373,MT,D,380,25000,6.700 0 0.730,"10.00 R 20, Tube0type",231,4500,9867 x  2490 x  2935,2,6X2,FR,90,2,6,CBU,India,0,0,0,0,0,0,0,0,1,1,0,0
2022,MERCEDES BENZ CV,Axor 2523 R / 5700 (Bogie),6373,MT,D,380,25000,6.700 0 0.730,"10.00 R 20, Tube0type",231,5700,12000 x  2490 x  2935,2,6X2,FR,90,2,6,CBU,India,0,0,6,11,0,0,0,0,0,0,0,0
2022,MERCEDES BENZ CV,Axor 2523 R / 5700 [E4],6373,MT,D,355,26500,6.700 0 0.730,"11.00 0 20, Tube0type",238,5700,12000 x  2490 x  3100,2,6X2,FR,90,2,6,CBU,India,0,0,0,0,0,0,0,2,60,0,0,0
2022,MERCEDES BENZ CV,Axor 2528 R / 5700 (6X2) M/T [E4],6373,MT,D,380,25000,14.573 0 1.000,"10.00 R 20, Tube0type",380,5700,12000 x  2490 x  2955,2,6X2,FR,90,2,6,CKD,India,0,0,0,0,0,0,0,0,0,0,1,0
2022,MERCEDES BENZ CV,Axor 2528 R / 5700 (6X4) M/T [E4],6373,MT,D,380,25000,14.573 0 1.000,"10.00 R 20, Tube0type",380,5700,12000 x  2490 x  2955,2,6X2,FR,90,2,6,CKD,India,0,0,0,0,0,0,0,1,0,0,0,1
2022,MERCEDES BENZ CV,Axor 2528 R / 5700 (Bogie),6373,MT,D,380,25000,14.573 0 1.000,"10.00 R 20, Tube0type",380,5700,12000 x  2490 x  2935,2,6X2,FR,90,2,6,CBU,India,0,9,10,13,6,1,0,0,0,0,3,0
2022,MERCEDES BENZ CV,Axor 2528 C,6373,MT,D,255,26500,14.573 0 1.000,"11.00 0 20, Tube0type",280,4200,7840 x  2490 x  2955,2,6X4,FR,90,2,6,CKD,INA,2,10,91,26,10,31,0,16,0,6,2,17
2022,MERCEDES BENZ CV,Axor 2528 CH,6373,MT,D,255,26500,14.573 0 1.000,"11.00 0 20, Tube0type",280,4200,7840 x  2490 x  2990,2,6X4,FR,60,2,6,CBU,India,37,74,96,86,40,92,38,5,62,57,58,144
2022,MERCEDES BENZ CV,Axor 2528 CH [E4],6373,MT,D,255,26500,14.573 0 1.000,"11.00 0 20, Tube0type",280,4200,7840 x  2490 x  2955,2,6X4,FR,90,2,6,CKD,India,0,0,0,0,0,0,0,0,0,11,0,22
2022,MERCEDES BENZ CV,Axor 2528 RMC,6373,MT,D,255,26500,14.573 0 1.000,"11.00 0 20, Tube0type",280,3600,7460 x  2490 x  2955,2,6X4,FR,90,2,6,CKD,INA,0,0,1,4,1,9,0,20,2,15,0,1
2022,MERCEDES BENZ CV,Axor 3340 S,11970,AT,D,455,27500,11.639 0 0.775,"315/80 R 22.5, Tubeless",401,3300,6900 x  2490 x  3362,2,6X4,FR,90,2,6,CBU,INA,0,0,0,0,0,0,0,0,1,0,0,1
2022,MERCEDES BENZ CV,Axor 3336 K,11970,AT,D,330,"33,500 technical",11.639 0 0.775,"315/80 R 22.5, Tubeless",354,4080,7755 x  2490 x  3232,2,6X4,FR,80,2,6,CBU,INA,0,20,14,13,13,0,0,0,0,0,0,0
2022,MERCEDES BENZ CV,Axor 4843 K,11970,AT,D,330,"48,000 technical",11.639 0 0.775,"12.00 R 24, Tube0type",428,5380,9425 x  2490 x  3490,2,8X4,FR,80,2,8,CBU,INA,0,20,0,0,0,0,0,0,39,0,0,1
2022,MERCEDES BENZ CV,Axor 4928 T,6373,MT,D,380 + 20,26500,14.573 0 1.000,"11.00 R 20, Tube0type",280,3300,6940 x  2490 x  3145,2,6X4,FR,90,2,6,CKD,INA,0,0,4,3,2,15,7,21,20,3,2,7
2022,MERCEDES BENZ CV,Axor 2528 RMC [E4],6373,MT,D,265,26500,14.573 0 1.000,"11.00 0 20, Tube0type",285,3600,7460 x  2490 x  2955,2,6X4,FR,90,2,6,CKD,INA,0,0,0,0,0,0,2,0,0,0,20,0
2022,MERCEDES BENZ CV,Axor 2528 CX [E4],6373,MT,D,265,26500,14.573 0 1.000,"11.00 0 20, Tube0type",285,4200,7840 x  2490 x  2990,2,6X4,FR,90,2,6,CKD,INA,0,0,0,0,0,7,13,52,65,60,93,162
2022,MERCEDES BENZ CV,Axor 4928 T [E4],6373,MT,D,265 + 18,25000,14.573 0 1.000,"11.00 R 20, Tube0type",285,3300,6935 x  2500 x  3145,2,6X4,FR,90,2,6,CKD,INA,0,0,0,0,0,0,1,2,0,0,3,4
2022,MITSUBISHI FUSO,FN 61 FS  (6X2),7545,MT,D,200,26000,7166,11.00020016PR,240,5460,0,3,6X2,FR,102,2,10,CKD,INA,0,0,0,0,0,0,9,12,15,0,0,0
2022,MITSUBISHI FUSO,FN 61 FL   (6X2),7545,MT,D,200,26000,6666,11.00020016PR,240,7190,11.925 X 2.495 X 2.72,3,6X2,FR,115,2,10,CKD,INA,0,0,0,0,0,0,2,3,8,12,0,0
2022,MITSUBISHI FUSO,FN 527 ML   (6X4),7545,MT,D,200,24800,7500,"10,00020016PR",220,5450,8.515 X 2.460 X 2.750,3,6X4,FR,76,2,10,CKD,INA,178,108,90,1,12,7,0,0,0,0,0,0
2022,MITSUBISHI FUSO,FN 527 MS  (6X4),7545,MT,D,200,24800,7500,"10,00020016PR",220,5320,8.260 X 2.460 X 2.750,3,6X4,FR,103,2,10,CKD,INA,0,50,11,3,11,21,0,0,0,0,0,0
2022,TATA MOTORS,Prima 4023.S NON0AC,6700,MT,D,400,34000,6,10.00 R 20 0 16 PR,227,3460,6015 x  2500 x  3287,2,4X2,FR,100,2,6,CBU,India,1,0,0,0,0,0,0,0,0,0,0,0
2022,TATA MOTORS,Prima 4028.S NON0AC,6700,MT,D,400,34000,6,10.00 R 20 0 16 PR,267,3450,6035 x  2500 x  3287,2,4X2,FR,100,2,6,CBU,India,0,0,3,0,0,0,0,0,0,0,0,0
2022,TATA MOTORS,Prima 4928.S NON0AC,6700,MT,D,400,34000,7,10.00 R 20 0 16 PR,267,3895,6857 x  2500 x  3430,2,6X4,FR,100,2,10,CBU,India,1,0,0,0,0,0,0,0,0,0,0,0
2022,TATA MOTORS,Prima LX 2528K,6700,MT,D,260,25000,6,10 x  20 0 16 PR NT,266,4570,7905 x  2500 x  3130,2,6X4,FR,100,2,10,CBU,India,0,5,12,42,0,0,0,1,0,0,0,0
2022,TATA MOTORS,Prima 3338.K,8898,MT,D,260,33000,7,12R 24,380,5250,8488 x  2590 x  3232,2,8X4,FR,66,2,14,CBU,India,10,0,10,0,0,0,20,0,0,0,0,0
2022,UD TRUCKS,GKE28042T,7698,MT,D,315,37000,5570,"11,00020016PR",280,3500,"5,940 x  2,500 x  3,228",3,4X2,FR,90,2,8,CKD,INA,25,17,15,8,2,0,0,20,29,54,65,30
2022,UD TRUCKS,CDE25062R,7898,MT,D,315,26000,5570,"11,00020016PR",250,6970,"11,175 x  2,500 x  3,172",3,6X2,FR,90,2,10,CBU,INA,29,15,21,0,8,7,0,23,17,42,9,20
2022,UD TRUCKS,CDE28062R,7898,MT,D,315,26000,5570,"11,00020016PR",280,6970,"11,175 x  2,500 x  3,172",3,6X2,FR,90,2,10,CBU,INA,10,0,5,0,0,1,0,0,1,0,7,0
2022,UD TRUCKS,CWE28064R,7698,MT,D,315,26000,6170,"11,00020016PR",280,5670,"7,375 x  2,500 x  3,348",3,6X4,FR,90,2,10,CKD,INA,63,36,68,42,27,16,0,57,111,84,85,89
2022,UD TRUCKS,CWE37064R,10837,MT,D,405,34000,5140,"11,00020016PR",370,5070,"7,375 x  2,500 x  3,224",3,6X4,FR,90,2,10,CKD,INA,20,60,74,1,6,1,0,16,4,10,12,12
2022,UD TRUCKS,GWE28064T,7898,MT,D,315,37000,6166,"11,00020016PR",280,4770,"7,055 x  2,500 x  3,224",3,6X4,FR,90,2,10,CKD,INA,9,5,0,0,2,0,0,13,20,8,12,0
2022,UD TRUCKS,GWE35064T,7698,MT,D,315,44000,6170,"11,00020016PR",330,4770,"7,055 x  2,500 x  3,224",3,6X4,FR,90,2,10,CKD,INA,0,0,0,5,3,5,0,10,10,5,14,4
2022,UD TRUCKS,GWE37064T,10837,MT,D,405,49000,5140,"11,00020016PR",370,4770,"7,055 x  2,500 x  3,167",3,6X4,FR,90,2,10,CKD,INA,15,8,2,0,0,0,0,0,0,0,0,0
2022,UD TRUCKS,GWE41064T,10837,MT,D,0,55000,0,0,0,0,0,0,6X4,FR,90,2,10,CKD,INA,0,0,0,0,5,0,0,6,0,4,6,0
2022,UD TRUCKS,CGE37084R,10837,MT,D,405,41000,6370,"11,00020016PR",370,6970,"11,324 x  2,500 x  3,252",3,8X4,FR,90,2,12,CBU,Thailand,2,2,0,12,0,1,0,0,0,5,2,0
2022,ISUZU,D0MAX DC,2499,MT,D,76,2750,4100,245/70/R16,109,3095,"5,190 x  1,860 x  1,785",5,4X4,4WD,0,4,4,CBU,Thailand,0,15,8,41,280,42,246,63,0,62,58,204
2022,ISUZU,D0MAX Rodeo MT,2499,MT,D,76,2750,4300,245/70/R16,109,3095,"5,190 x  1,860 x  1,785",5,4X4,4WD,0,4,4,CBU,Thailand,0,0,45,0,0,25,28,0,0,0,0,21
2022,MITSUBISHI MOTORS,Triton 2.5L DC EXCEED (4X4) MT,2477,AT,D,75,2760,4636,245/75/R16,178,3000,5255 X 1815 X 1795,5,4X4,4WD,165,4,4,CBU,Thailand,65,30,136,96,0,3,0,84,27,147,108,1
2022,MITSUBISHI MOTORS,Triton SU 2.5L HP0E D CAB Ultimate (4X4) A/T,2442,AT,D,75,2870,4272,265/60 R18,181,3000,5305 X 1815 X 1795,5,4X4,4WD,0,4,4,CBU,Thailand,65,41,71,40,42,1,1,80,42,0,0,6
2022,MITSUBISHI MOTORS,Triton 2.5L DC GLS (4X4) MT,2477,MT,D,75,2760,4636,245/75/R16,178,3000,5205 X 1815 X 1795,5,4X4,4WD,165,4,4,CBU,Thailand,127,9,459,504,118,2,182,217,500,0,31,49
2022,MITSUBISHI MOTORS,Triton 2.5L DC HDX (4X4) MT,2477,MT,D,75,2760,4636,245/75/R16,178,3000,5205 X 1815 X 1795,5,4X4,4WD,165,4,4,CBU,Thailand,405,531,699,366,98,3,660,100,0,0,199,990
2022,TOYOTA,HiLux  2.4 P/U DC E,2394,MT,D,70,1880,0,255 / 70 R15C,144 / 3400,3085,5260X1835X1850,4,4X4,4WD,0,4,4,CBU,Thailand,0,0,0,0,0,0,0,0,0,0,0,0
2022,TOYOTA,HiLux  2.4 P/U DC G,2394,MT,D,70,1880,0,255 / 70 R15C,144 / 3400,3085,5260X1835X1850,4,4X4,4WD,0,4,4,CBU,Thailand,274,922,841,1317,476,285,326,191,990,1246,817,1617
2022,TOYOTA,HiLux  2.4 P/U DC V,2394,AT,D,70,1880,0,255 / 70 R15C,144 / 3400,3085,5260X1835X1850,4,4X4,4WD,0,4,4,CBU,Thailand,28,110,69,447,44,95,68,25,150,307,102,301
2022,DAIHATSU,New  Ayla 1.0 D (MC 2020),1197,MT,G,33,785,4485,175/65R14,65,2450,3600X1600X1520,5,4X2,FF,0,5,4,CKD,INA,0,3,1,4,0,0,1,0,2,1,1,0
2022,DAIHATSU,New  Ayla 1.0 D+ (MC 2020),1197,AT,G,33,785,4485,175/65R14,65,2450,3600X1600X1520,5,4X2,FF,0,5,4,CKD,INA,287,332,210,361,36,574,434,189,400,244,534,514
2022,DAIHATSU,New  Ayla 1.0 X MT (MC 2020),1197,MT,G,33,785,4485,175/65R14,65,2450,3600X1600X1520,5,4X2,FF,0,5,4,CKD,INA,335,339,313,360,181,697,442,521,500,587,517,851
2022,DAIHATSU,New  Ayla 1.0 X AT (MC 2020),1197,AT,G,33,785,4485,175/65R14,65,2450,3600X1600X1520,5,4X2,FF,0,5,4,CKD,INA,199,189,137,167,191,239,259,166,245,293,235,417
2022,DAIHATSU,New  Ayla 1.2 X MT (MC 2020),1197,MT,G,33,785,4485,175/65R14,65,2450,3600X1600X1520,5,4X2,FF,0,5,4,CKD,INA,86,57,108,74,87,117,179,116,94,63,165,119
2022,DAIHATSU,New  Ayla 1.2 X AT (MC 2020),1197,AT,G,33,785,4485,175/65R14,65,2450,3600X1600X1520,5,4X2,FF,0,5,4,CKD,INA,76,56,96,44,159,43,132,94,137,203,146,284
2022,DAIHATSU,New  Ayla 1.2 R MT (MC 2020),1197,MT,G,33,785,4485,175/65R14,65,2450,3600X1600X1520,5,4X2,FF,0,5,4,CKD,INA,376,354,301,184,320,415,593,350,392,510,489,673
2022,DAIHATSU,New  Ayla 1.2 R AT (MC 2020),1197,AT,G,33,785,4485,175/65R14,65,2450,3600X1600X1520,5,4X2,FF,0,5,4,CKD,INA,296,140,115,89,119,431,214,440,286,321,342,507
2022,DAIHATSU,New  Sigra 1.0 D MT,998,MT,G,36,1480,5545,155/80 R13,67,2525,4070X1655X1600,7,4X2,FF,0,5,4,CKD,INA,977,426,448,806,285,938,0,0,0,0,0,0
2022,DAIHATSU,New  Sigra 1.0 M MT,998,MT,G,36,1480,5545,175/65 R14,67,2525,4070X1655X1600,7,4X2,FF,0,5,4,CKD,INA,1017,369,503,810,284,944,0,0,0,0,0,0
2022,DAIHATSU,New  Sigra 1.2 X MT,1197,MT,G,36,1500,5077,175/65 R14,88,2525,4070X1655X1600,7,4X2,FF,0,5,4,CKD,INA,322,260,491,134,181,561,0,0,0,0,0,0
2022,DAIHATSU,New  Sigra 1.2 X AT,1197,AT,G,36,1500,4839,175/65 R14,88,2525,4070X1655X1600,7,4X2,FF,0,5,4,CKD,INA,87,67,35,81,98,156,0,0,0,0,0,0
2022,DAIHATSU,New  Sigra 1.2 R MT,1197,MT,G,36,1500,5077,175/65 R14,88,2525,4070X1655X1600,7,4X2,FF,0,5,4,CKD,INA,2405,1212,1120,1164,893,2282,0,0,0,0,0,0
2022,DAIHATSU,New  Sigra 1.2 R AT,1197,AT,G,36,1570,4839,175/65 R14,88,2525,4070X1655X1600,7,4X2,FF,0,5,4,CKD,INA,322,139,134,621,149,469,0,0,0,0,0,0
2022,DAIHATSU,New  Sigra 1.0 D MT 2022,998,MT,G,36,1480,5545,155/80 R13,67,2525,4070X1655X1600,7,4X2,FF,0,5,4,CKD,INA,0,0,0,0,0,0,691,796,581,515,1263,1420
2022,DAIHATSU,New  Sigra 1.0 M MT 2022,998,MT,G,36,1480,5545,155/80 R13,67,2525,4070X1655X1600,7,4X2,FF,0,5,4,CKD,INA,0,0,0,0,0,0,720,827,507,512,1206,1372
2022,DAIHATSU,New  Sigra 1.2 X MT 2022,1197,MT,G,36,1500,5077,175/65 R14,88,2525,4070X1655X1600,7,4X2,FF,0,5,4,CKD,INA,0,0,0,0,0,0,319,535,107,186,575,405
2022,DAIHATSU,New  Sigra 1.2 X AT 2022,1197,AT,G,36,1500,5077,175/65 R14,88,2525,4070X1655X1600,7,4X2,FF,0,5,4,CKD,INA,0,0,0,0,0,0,98,93,274,97,204,157
2022,DAIHATSU,New  Sigra 1.2 R MT 2022,1197,MT,G,36,1500,5077,175/65 R14,88,2525,4070X1655X1600,7,4X2,FF,0,5,4,CKD,INA,0,0,0,0,0,0,2175,1630,2539,2171,2692,2698
2022,DAIHATSU,New  Sigra 1.2 R AT 2022,1197,AT,G,36,1500,5077,175/65 R14,88,2525,4070X1655X1600,7,4X2,FF,0,5,4,CKD,INA,0,0,0,0,0,0,312,493,237,257,890,683
2022,HONDA,Brio SATYA  S,1198,MT,G,35,960,0,0,88,2345,3610 x  1680 x  1485,5,4X2,FF,0,5,4,CKD,INA,120,291,303,175,300,233,18,288,131,117,124,360
2022,HONDA,Brio SATYA  E,1198,MT,G,35,960,0,0,88,2345,3610 x  1680 x  1485,5,4X2,FF,0,5,4,CKD,INA,776,1583,1234,1151,1105,1358,1066,822,1516,966,2525,1500
2022,HONDA,Brio SATYA  E,1198,AT,G,35,960,0,0,88,2345,3610 x  1680 x  1485,5,4X2,FF,0,5,4,CKD,INA,2493,2240,986,2397,1790,2111,1706,2287,3179,3386,3513,2654
2022,TOYOTA,New  Agya 1.0 G,1197,MT,G,33,0,4485,175/65R14,65.3 / 6000,2450,3600X1620X1520,5,4X2,FF,0,5,4,CKD,INA,0,0,1,0,0,0,0,0,0,0,0,0
2022,TOYOTA,New  Agya 1.2 G,1197,MT,G,33,0,4485,175/65R14,65.3 / 6000,2450,3600X1620X1520,5,4X2,FF,0,5,4,CKD,INA,0,0,1,0,0,0,0,0,0,0,0,0
2022,TOYOTA,New  Agya 1.2 G TRD AT,1197,MT,G,33,0,4485,175/65R14,65.3 / 6000,2450,3600X1620X1520,5,4X2,FF,0,5,4,CKD,INA,0,0,0,0,0,0,1,1,0,0,0,0
2022,TOYOTA,New  Agya 1.2 G Mi 2020,1197,MT,G,33,0,4485,175/65R14,65.3 / 6000,2450,3600X1620X1520,5,4X2,FF,0,5,4,CKD,INA,39,36,64,14,33,39,29,12,14,39,12,7
2022,TOYOTA,New  Agya 1.2 G A/T Mi 2020,1197,AT,G,33,0,4485,175/65R14,65.3 / 6000,2450,3600X1620X1520,5,4X2,FF,0,5,4,CKD,INA,25,40,0,2,14,4,12,9,10,15,9,10
2022,TOYOTA,New  Agya 1.2 G TRD A/T Mi 2020,1197,AT,G,33,0,4485,175/65R14,65.3 / 6000,2450,3600X1620X1520,5,4X2,FF,0,5,4,CKD,INA,0,0,1,0,0,0,0,0,0,0,0,0
2022,TOYOTA,New  Agya 1.2 GR Sport 2021,1197,MT,G,33,0,4485,175/65R14,65.3 / 6000,2450,3600X1620X1520,5,4X2,FF,0,5,4,CKD,INA,497,1235,801,424,596,1089,1159,1161,603,1254,498,640
2022,TOYOTA,New  Agya 1.2 GR Sport A/T 2021,1197,AT,G,33,0,4485,175/65R14,65.3 / 6000,2450,3600X1620X1520,5,4X2,FF,0,5,4,CKD,INA,450,1030,781,382,593,1012,1214,1177,1351,1412,870,614
2022,TOYOTA,Calya 1.2 E Std 2022,1200,MT,G,0,0,0,175/65R14,0,2525,0,7,4X2,FR,5,4,4,CKD,INA,0,0,0,0,0,0,44,1139,115,49,117,103
2022,TOYOTA,Calya 1.2 E 2022,1200,MT,G,0,0,0,175/65R14,0,2525,0,7,4X2,FR,5,4,4,CKD,INA,0,0,0,0,0,0,34,613,209,165,91,136
2022,TOYOTA,Calya 1.2 G 2022,1200,MT,G,0,0,0,175/65R14,0,2525,0,7,4X2,FR,5,4,4,CKD,INA,0,0,0,0,0,0,2958,1409,3280,3505,2119,2602
2022,TOYOTA,Calya 1.2 G A/T  2022,1200,AT,G,0,0,0,175/65R14,0,2525,0,7,4X2,FR,4,4,4,CKD,INA,0,0,0,0,0,0,1464,1627,1497,940,989,1028
2022,TOYOTA,Calya 1.2 E STD,1200,MT,G,0,0,0,175/65R14,0,2525,0,7,4X2,FR,5,4,4,CKD,INA,21,35,48,64,232,90,1,0,0,0,0,0
2022,TOYOTA,Calya 1.2 E,1200,MT,G,0,0,0,175/65R14,0,2525,0,7,4X2,FR,5,4,4,CKD,INA,93,70,28,127,245,148,2,0,0,0,0,0
2022,TOYOTA,Calya 1.2 G,1200,MT,G,0,0,0,175/65R14,0,2525,0,7,4X2,FR,5,4,4,CKD,INA,624,1839,2635,2504,1023,2899,239,67,263,254,43,0
2022,TOYOTA,Calya 1.2 G A/T,1200,AT,G,0,0,0,175/65R14,0,2525,0,7,4X2,FR,4,4,4,CKD,INA,194,578,810,537,723,898,15,0,0,0,0,0
