Tahun,BRAND,TYPE MODEL,CC,TRANS,FUEL,"TANK
CAPT","GVW
(Kg)",GEAR RATIO,WHEEL & TYRE SIZE,PS / HP,WHEEL BASE,"DIMENSION
P x L xT",SEATER,DRIVE SYS,,SPEED,DOOR,WHEELS,CBU / CKD,"ORIGIN
COUNTRY",JAN,FEB,MAR,APR,MAY,JUN,JUL
2025,MITSUBISHI FUSO,FE 74 HDS N,3908000000000.000,MT,D,100,8250000000000.000,5517000000000.000,"7,50016014PR",136,3350000000000.000,5960 X 1970 X 2145,3,4X2,FR,-,2,6,CKD,INA,-,60.00,34.00,26.00,24.00,94.00,23.00
2025,MITSUBISHI FUSO,FE 74 N,3908000000000.000,MT,D,100,7500000000000.000,5571000000000.000,"7,50016014PR",125,3350000000000.000,5960 X 1970 X 2145,3,4X2,FR,120,2,6,CKD,INA,138.00,87.00,121.00,58.00,66.00,77.00,52.00
2025,MITSUBISHI FUSO,FE 74 L N,3908000000000.000,MT,D,100,7500000000000.000,5571000000000.000,"7,50016014PR",125,3350000000000.000,5960 X 1970 X 2145,3,4X2,FR,120,2,6,CKD,INA,320.00,304.00,239.00,122.00,165.00,234.00,293.00
2025,MITSUBISHI FUSO,FE 75 SUPER HDX N,3908000000000.000,MT,D,100,8250000000000.000,6333000000000.000,"7,50016014PR",136,3350000000000.000,5960 X 1970 X 2145,3,4X2,FR,113,2,6,CKD,INA,417.00,385.00,328.00,304.00,353.00,549.00,420.00
2025,MITSUBISHI FUSO,FE 84 G N,3908000000000.000,MT,D,100,8500000000000.000,5428000000000.000,"7,50016014PR",136,3850000000000.000,7145 X 2035 X 2210,3,4X2,FR,113,2,6,CKD,INA,72.00,69.00,34.00,29.00,81.00,51.00,72.00
2025,MITSUBISHI FUSO,FE 84 GS N,3908000000000.000,MT,D,100,8500000000000.000,5571000000000.000,"7,50016014PR",150,3850000000000.000,7145 X 2035 X 2255,3,4X2,FR,113,2,6,CKD,INA,47.00,73.00,48.00,47.00,67.00,78.00,69.00
2025,MITSUBISHI FUSO,FE 84 SHDX N,3908000000000.000,MT,D,100,8500000000000.000,6666000000000.000,"7,50016014PR",150,3350000000000.000,6040 X 2035 X 2255,3,4X2,FR,113,2,6,CKD,INA,41.00,91.00,56.00,51.00,70.00,122.00,72.00
2025,MITSUBISHI FUSO,FE AV 6M,-,AT,BEV,-,6000000000000.000,-,-,-,-,-,-,4X2,FR,-,2,6,CKD,INA,-,-,-,-,-,-,-
2025,MITSUBISHI FUSO,FRR90,7790000000000.000,MT,D,200,10000000000000.000,7167000000000.000,1000020016PR,240,4250000000000.000,"7,685 x 2,450 x 2,860",3,4X2,FR,95,2,6,CKD,INA,6.00,8.00,7.00,2.00,10.00,2.00,7.00
2025,TOYOTA,DYNA ST 115,4009000000000.000,MT,D,100,5200000000000.000,4625000000000.000,750015012PR,110 / 2800,2530000000000.000,4745X1717X2120,2,4X2,FR,5,2,4,CKD,INA,-,-,-,-,-,-,-
2025,TOYOTA,Dyna HT 136 PS HI Gear,4009000000000.000,MT,D,100,8250000000000.000,6428000000000.000,750016014PR,130 / 2700,3380000000000.000,6026X1945X2165,2,4X2,FR,-,2,6,CKD,INA,-,-,-,-,15.00,5.00,10.00
2025,UD TRUCKS,RKE15042R,3760000000000.000,MT,D,100,8500000000000.000,4800000000000.000,"7,50016014PR",150,3350000000000.000,"6,258 x 2,206 x 2,540",3,4X2,FR,90,2,6,CBU,India,38.00,-,54.00,48.00,10.00,-,-
2025,HINO,FG 240 JP,-,-,-,-,14200000000000.000,-,-,-,-,-,-,-,-,-,-,-,CKD,INA,-,-,-,-,-,-,-
2025,HINO,FG 260 JK,-,-,-,-,16000000000000.000,-,-,-,-,-,-,-,-,-,-,-,CKD,INA,11.00,18.00,3.00,11.00,13.00,6.00,10.00
2025,HINO,FG 260 JL,-,-,-,-,16000000000000.000,-,-,-,-,-,-,-,-,-,-,-,CKD,INA,1.00,29.00,6.00,14.00,9.00,13.00,16.00
2025,HINO,FG 260 JP,-,-,-,-,16000000000000.000,-,-,-,-,-,-,-,-,-,-,-,CKD,INA,24.00,15.00,10.00,33.00,41.00,43.00,25.00
2025,HINO,FG 260 JS,-,-,-,-,16000000000000.000,-,-,-,-,-,-,-,-,-,-,-,CKD,INA,36.00,17.00,28.00,6.00,29.00,54.00,60.00
2025,HINO,FG 260 JU,-,-,-,-,16000000000000.000,-,-,-,-,-,-,-,-,-,-,-,CKD,INA,-,8.00,2.00,5.00,10.00,10.00,9.00
2025,HINO,FG 260 JJ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,CKD,INA,31.00,33.00,24.00,42.00,21.00,23.00,29.00
2025,ISUZU,FVR34S,7790000000000.000,MT,D,200,16000000000000.000,7167000000000.000,1000020016PR,240,6050000000000.000,"10,495 x 2,450 x 2,860",3,4X2,FR,95,2,6,CKD,INA,86.00,62.00,39.00,23.00,34.00,28.00,71.00
2025,ISUZU,FTR90L,5193000000000.000,MT,D,100,14000000000000.000,65,900020014PR,210,4250000000000.000,"7,345 x 2,400 x 2,720",3,4X2,FR,107,2,6,CKD,INA,16.00,29.00,-,24.00,57.00,33.00,40.00
2025,ISUZU,FVR 34 P TH,5193000000000.000,MT,D,100,14000000000000.000,65,900020014PR,210,4250000000000.000,"7,345 x 2,400 x 2,720",3,4X2,FR,107,2,6,CKD,INA,-,-,-,-,-,-,-
2025,ISUZU,FVM34 Q,7790000000000.000,MT,D,100,16000000000000.000,7167000000000.000,1000020016PR,240,4850+650,"8,810 x 2,450 x 2,860",3,6X2,FR,98,2,6,CKD,INA,130.00,114.00,61.00,76.00,76.00,121.00,86.00
2025,MITSUBISHI FUSO,FM 65FM HI GEAR (4X2),7545000000000.000,MT,D,200,16000000000000.000,7166000000000.000,1100020016PR,240,5080000000000.000,-,3,4X2,FR,102,2,6,CKD,INA,3.00,5.00,6.00,1.00,12.00,-,9.00
2025,MITSUBISHI FUSO,FM 65 FS HI GEAR (4X2),7545000000000.000,MT,D,200,14030000000000.000,6166000000000.000,1000020016PR,220,4280000000000.000,9405 X 2410 X 2710,3,4X2,FR,96,2,6,CKD,INA,-,36.00,24.00,24.00,12.00,12.00,21.00
2025,MITSUBISHI FUSO,FM 65 FSL (4X2),7545000000000.000,MT,D,200,16000000000000.000,7166000000000.000,1100020016PR,240,6080000000000.000,10545 X 2455 X 2695,3,4X2,FR,110,2,6,CKD,INA,2.00,2.00,3.00,6.00,3.00,4.00,5.00
2025,MITSUBISHI FUSO,FM 65 FSL HI GEAR (4X2),7545000000000.000,MT,D,200,14030000000000.000,6166000000000.000,1000020016PR,220,5550000000000.000,9405 X 2410 X 2710,3,4X2,FR,96,2,6,CKD,INA,4.00,5.00,7.00,7.00,10.00,4.00,12.00
2025,MITSUBISHI FUSO,FM 65 FS (4X2),7545000000000.000,MT,D,200,14030000000000.000,6166000000000.000,1000020016PR,220,4280000000000.000,9405 X 2410 X 2710,3,4X2,FR,96,2,6,CKD,INA,-,-,-,-,-,-,-
2025,MITSUBISHI FUSO,FM 65 FL HI GEAR (4X2),7545000000000.000,MT,D,200,14030000000000.000,6166000000000.000,1000020016PR,220,5550000000000.000,9405 X 2410 X 2710,3,4X2,FR,96,2,6,CKD,INA,11.00,1.00,-,-,11.00,-,11.00
2025,MERCEDES BENZ CV,Axor 1623 C (4x2) MT [E4],6373000000000.000,MT,D,260,16000000000000.000,6700 0 073,"1000 0 20, Tube0type",231,3600000000000.000,6230 x 2490 x 2955,2,4X2,FR,90,2,4,CBU,India,-,-,-,-,-,2.00,-
2025,MERCEDES BENZ CV,Axor 1626 R/5100 M0CAB (4X2) M/T,6373000000000.000,MT,D,240,16000000000000.000,-,-,-,-,-,-,4X2,FR,-,-,-,CBU,India,1.00,-,-,-,-,-,-
2025,MERCEDES BENZ CV,Axor 4028 T [E4],6373000000000.000,MT,D,265 + 185,16000000000000.000,14573 0 100,"1100 R 20, Tube0type",285,3600000000000.000,6100 x 2500 x 2905,2,4X2,FR,90,2,4,CKD,INA,1.00,-,3.00,-,7.00,10.00,9.00
2025,MERCEDES BENZ CV,Axor 4023 T [E4],6373000000000.000,MT,D,265,16000000000000.000,14573 0 100,"1100 R 20, Tube0type",238,3600000000000.000,6100 x 2500 x 2905,2,4X2,FR,90,2,4,CKD,INA,-,-,-,-,-,-,-
2025,UD TRUCKS,CKE25042R,7698000000000.000,MT,D,315,21000000000000.000,5570000000000.000,"11,00020016PR",250,5200000000000.000,"8,975 x 2,500 x 3,220",3,4X2,FR,90,2,6,CBU,Thailand,10.00,-,-,-,-,10.00,-
2025,FAW,Tractor Head (DB300TH),7700000000000.000,MT,D,350,41005000000000.000,-,-,-,-,-,-,4X2,-,-,2,4,CBU,China,-,-,-,-,-,-,-
2025,FAW,Tractor Head (DB290TH),7700000000000.000,MT,D,300,41000000000000.000,5,R2001100,290,3375000000000.000,5970 x 2490 x 2975,2,4X2,FR,90,2,6,CBU,China,-,5.00,6.00,5.00,-,7.00,13.00
2025,FAW,Tractor Head (FD290TH),7700000000000.000,MT,D,300,53000000000000.000,5,R2001100,290,3310 + 1350,6875 x 2500 x 2980,2,6X4,FR,90,2,10,CBU,China,18.00,13.00,8.00,20.00,21.00,4.00,14.00
2025,FAW,Tractor Head (FD550TH),12540000000000.000,MT,D,600,150000000000000.000,6,R2001200,550,3300 + 1350,6875 x 2500 x 3995,2,6X4,FR,95,2,10,CBU,China,1.00,-,2.00,2.00,-,2.00,-
2025,FAW,Chassis (FB240CB),6600000000000.000,MT,D,300,25000000000000.000,5,R22501100,240,4225 + 1335,9475 x 2490 x 3490,2,6X2,FR,85,2,10,CBU,China,-,-,-,-,-,-,10.00
2025,FAW,Chassis (FB240CG),6600000000000.000,MT,D,300,33000000000000.000,5,R2001100,240,5885 + 1340,11955 x 2500 x 3250,2,6X2,FR,85,2,10,CBU,China,7.00,14.00,1.00,20.00,7.00,25.00,-
2025,FAW,Chassis (FD290CG),7700000000000.000,MT,D,300,26500000000000.000,5,R2001100,290,5885 + 1340,11945 x 2485 x 3030,2,6X4,FR,85,2,10,CBU,China,3.00,6.00,10.00,2.00,8.00,8.00,9.00
2025,FAW,Chassis (FD336CG),9726000000000.000,MT,D,400,32000000000000.000,-,-,-,-,-,-,6X4,-,-,2,6,CBU,China,-,-,-,-,-,-,-
2025,FAW,Chassis (FD375CG),9500000000000.000,MT,D,400,25000000000000.000,6,R2001200,375,5700 + 1355,11970 x 2495 x 3390,2,6X4,FR,75,2,10,CBU,China,-,-,-,-,-,-,5.00
2025,FAW,Chassis (HD360CG),9726000000000.000,MT,D,400,38000000000000.000,-,-,-,-,-,-,8X4,-,-,2,8,CBU,China,-,-,-,-,-,-,-
2025,FAW,CHASSIS (HD375CG),9500000000000.000,MT,D,400,31500000000000.000,6,R2001200,375,1890 + 4520 + 13,11885 x 2495 x 3430,2,8X4,FR,75,2,12,CBU,China,10.00,2.00,2.00,3.00,6.00,8.00,1.00
2025,FAW,Damp Truck (FD375DT),9500000000000.000,MT,D,400,31500000000000.000,6,R2001100,375,4315 + 1360,5800 x 2305 x 1000,2,6X4,FR,75,2,10,CBU,China,-,2.00,-,-,6.00,-,-
2025,FAW,Damp Truck (HD380DT),9726000000000.000,MT,D,400,31000000000000.000,6,R2401200,380,1860 + 3910 + 14,9563 x 2550 x 2550,2,8X4,FR,80,2,12,CBU,China,-,-,-,-,-,-,-
2025,FAW,DUMP TRUCK (HD430DT),11596000000000.000,MT,D,400,50000000000000.000,6,R2401200,430,1900 + 3750 + 14,8580 x 2550 x 3690,2,8X4,FR,84,2,12,CBU,China,5.00,-,16.00,1.00,-,-,-
2025,FAW,Damp Truck (FD 280DT),7700000000000.000,MT,D,300,26000000000000.000,-,-,-,-,-,-,6X4,-,-,2,6,CBU,China,-,-,-,-,-,-,-
2025,FAW,Damp Truck (FD 290DT),7700000000000.000,MT,D,300,26500000000000.000,5,R2001100,290,4200 + 1325,8945 x 2495 x 3240,2,6X4,FR,90,2,10,CBU,China,-,11.00,13.00,1.00,-,-,11.00
2025,FAW,Mixer Truck (FD280MT),7700000000000.000,MT,D,300,26000000000000.000,-,-,-,-,-,-,6X4,-,-,2,6,CBU,China,-,-,-,-,-,-,-
2025,FAW,Mixer Truck (FD290MT),7700000000000.000,MT,D,300,26000000000000.000,5,R2001100,290,3500 + 1340,8300 x 2495 x 3825,2,6X4,FR,86,2,10,CBU,China,-,-,-,-,-,-,3.00
2025,FAW,Self Loader Truck (FD336SL),9726000000000.000,MT,D,400,32000000000000.000,-,-,-,-,-,-,6X4,-,-,2,6,CBU,China,-,-,-,-,-,-,-
2025,FAW,Self Loader Truck (FD290SL),7700000000000.000,MT,D,300,26500000000000.000,5,R2001100,290,5880 + 1330,11945 x 2485 x 3030,2,6X4,FR,85,2,10,CBU,China,-,-,1.00,-,4.00,-,-
2025,FAW,Tractor Head (FD380TH) CNG,11596000000000.000,MT,CNG,8x140,70000000000000.000,-,-,-,-,-,-,6X4,-,-,2,6,CBU,China,2.00,-,-,-,-,-,-
2025,FAW,Tractor Head (FD460TH),11050000000000.000,MT,D,400,100000000000000.000,6,R2001200,460,3310 + 1350,6895 x 2500 x 3505,2,6X4,FR,85,2,10,CBU,China,10.00,4.00,-,3.00,3.00,9.00,5.00
2025,MITSUBISHI FUSO,FN 61 FL  (6X2),7545000000000.000,MT,D,200,26000000000000.000,6666000000000.000,"10,00020016PR",220,7190000000000.000,11135 X 2410 X 2725,3,6X2,FR,96,2,10,CKD,INA,2.00,2.00,5.00,12.00,14.00,-,-
2025,MITSUBISHI FUSO,FN 61 FS  (6X2),7545000000000.000,MT,D,200,26000000000000.000,6666000000000.000,"10,00020016PR",220,5550000000000.000,11135 X 2410 X 2725,3,6X2,FR,96,2,10,CKD,INA,2.00,23.00,-,14.00,12.00,-,36.00
2025,MITSUBISHI FUSO,FN 61 FL HD  (6X2),7545000000000.000,MT,D,200,26000000000000.000,6666000000000.000,"10,00020016PR",220,7190000000000.000,11135 X 2410 X 2725,3,6X2,FR,96,2,10,CKD,INA,25.00,56.00,14.00,13.00,11.00,32.00,7.00
2025,MITSUBISHI FUSO,FN 62 FL HD (6X4),7545000000000.000,MT,D,200,26000000000000.000,6666000000000.000,"10,00020016PR",220,7190000000000.000,8515 X 2460 X 2750,3,6X4,FR,96,2,10,CKD,INA,20.00,25.00,13.00,10.00,81.00,13.00,28.00
2025,MITSUBISHI FUSO,FN 62 F HD (6X4),7545000000000.000,MT,D,200,26000000000000.000,6666000000000.000,"10,00020016PR",220,5550000000000.000,8260 X 2460 X 2750,3,6X4,FR,96,2,10,CKD,INA,36.00,35.00,24.00,24.00,32.00,32.00,27.00
2025,MITSUBISHI FUSO,FN 62 F TH (6X4),7545000000000.000,MT,D,200,26000000000000.000,6666000000000.000,"10,00020016PR",220,5550000000000.000,8260 X 2460 X 2750,3,6X4,FR,96,2,10,CKD,INA,-,2.00,-,1.00,1.00,-,1.00
2025,HINO,FMX 280 TH,-,MT,D,-,38000000000000.000,-,-,-,-,-,-,6X2,-,-,-,-,CKD,INA,-,-,-,-,-,-,-
2025,HINO,ZY-HR,12913000000000.000,MT,D,330,50000000000000.000,"5410000,00",1200 R24,410,1850+3750+1500,9290 x 2545 x 3205,2,8X4,FR,99,2,12,CBU,Japan,-,-,8.00,14.00,-,11.00,-
2025,HINO,ZS4141,12913000000000.000,MT,D,330,41000000000000.000,"7210000,00",1200 R24,410,4145+1500,8245 x 2545 x 3205,2,6X4,FR,75,2,10,CBU,Japan,5.00,14.00,-,-,-,-,-
2025,HINO,FL 260 JN,-,-,-,-,26000000000000.000,-,-,-,-,-,-,-,-,-,-,-,CKD,INA,28.00,59.00,8.00,37.00,38.00,19.00,12.00
2025,HINO,FL 260 JW (EIV),-,-,-,-,26000000000000.000,-,-,-,-,-,-,-,-,-,-,-,CKD,INA,64.00,74.00,137.00,32.00,50.00,163.00,138.00
2025,HINO,FL 280 JT,-,-,-,-,26000000000000.000,-,-,-,-,-,-,-,-,-,-,-,CKD,INA,2.00,8.00,8.00,10.00,9.00,10.00,5.00
2025,HINO,FL 280 JW,-,-,-,-,26000000000000.000,-,-,-,-,-,-,-,-,-,-,-,CKD,INA,89.00,66.00,48.00,72.00,94.00,82.00,73.00
2025,HINO,FLX 280 JW,7684000000000.000,-,-,-,26000000000000.000,-,-,-,-,-,-,-,-,-,-,-,CKD,INA,-,6.00,-,-,-,4.00,1.00
2025,HINO,FM 260 JD (EIV),-,-,-,-,26000000000000.000,-,-,-,-,-,-,-,-,-,-,-,CKD,INA,-,-,-,-,-,-,-
2025,HINO,FM 280 JD,-,-,-,-,26000000000000.000,-,-,-,-,-,-,-,-,-,-,-,CKD,INA,223.00,287.00,178.00,143.00,262.00,194.00,107.00
2025,HINO,FM 280 JM,-,-,-,-,26000000000000.000,-,-,-,-,-,-,-,-,-,-,-,CKD,INA,12.00,12.00,10.00,12.00,-,11.00,7.00
2025,HINO,FM 280 JL,-,-,-,-,26000000000000.000,-,-,-,-,-,-,-,-,-,-,-,CKD,INA,-,-,-,-,-,-,-
2025,HINO,FM 280 JW,-,-,-,-,26000000000000.000,-,-,-,-,-,-,-,-,-,-,-,CKD,INA,44.00,64.00,59.00,45.00,101.00,37.00,54.00
2025,HINO,FM 340 PL,-,-,-,-,26000000000000.000,-,-,-,-,-,-,-,-,-,-,-,CKD,INA,-,-,4.00,-,2.00,-,-
2025,HINO,FM 340 PD,-,-,-,-,26000000000000.000,-,-,-,-,-,-,-,-,-,-,-,CKD,INA,-,11.00,10.00,1.00,-,2.00,3.00
2025,HINO,FG 260 TH,-,-,-,-,34000000000000.000,-,-,-,-,-,-,-,-,-,-,-,CKD,INA,38.00,45.00,37.00,30.00,83.00,39.00,60.00
2025,HINO,SG 280 TH,-,-,-,-,38000000000000.000,-,-,-,-,-,-,-,-,-,-,-,CKD,INA,55.00,66.00,19.00,37.00,50.00,67.00,62.00
2025,HINO,FM 280 TH,-,-,-,-,38000000000000.000,-,-,-,-,-,-,-,-,-,-,-,CKD,INA,8.00,5.00,10.00,13.00,9.00,28.00,13.00
2025,HINO,FM 340 TH,-,-,-,-,45000000000000.000,-,-,-,-,-,-,-,-,-,-,-,CKD,INA,13.00,20.00,21.00,18.00,14.00,10.00,8.00
2025,ISUZU,FVZ34 P,7790000000000.000,MT,D,200,26000000000000.000,6143000000000.000,1000020016PR,285,4650+650,"8,365 x 2,450 x 2,860",3,6X4,FR,83,2,10,CKD,INA,17.00,5.00,-,3.00,-,-,2.00
2025,ISUZU,FVZ34 T LWB,7790000000000.000,MT,D,200,26000000000000.000,6143000000000.000,1000020016PR,285,6470+650,"11,555 x 2,450 x 2,860",3,6X4,FR,83,2,10,CKD,INA,24.00,12.00,45.00,33.00,20.00,45.00,9.00
2025,ISUZU,GVR 34 J HR ABS,7790000000000.000,MT,D,370,38000000000000.000,5125000000000.000,1000020 16PR,285,3560000000000.000,5860 x 2485 x 2920,3,4X2,FR,99,2,6,CKD,INA,58.00,33.00,22.00,31.00,42.00,69.00,25.00
2025,ISUZU,GVZ 34 K HP ABS,7790000000000.000,MT,D,200,38000000000000.000,6143000000000.000,1100020 16PR,285,3265+1367,6600 x 2495 x 2925,3,6X4,FR,84,2,10,CKD,INA,6.00,11.00,5.00,9.00,5.00,12.00,8.00
2025,ISUZU,GXZ 60 K ABS,7790000000000.000,MT,D,200,46000000000000.000,5571000000000.000,1100020 16PR,345,3265+1370,6600 x 2495 x 2925,3,6X4,FR,107,2,10,CKD,INA,-,1.00,1.00,3.00,-,-,7.00
2025,MERCEDES BENZ CV,Actros 2636 LS [E5],10677000000000.000,AT,D,290 + 430,27100000000000.000,14930 0 100,315/80 R 225,360,3900000000000.000,7500 x 2500 x 3944,2,6X4,FR,85,2,6,CBU,Germany,-,-,-,-,-,-,-
2025,MERCEDES BENZ CV,Actros 4045 AS,12816000000000.000,AT,D,390,40000000000000.000,11722 0 068,325/95 R 24,449,3900000000000.000,7713 x 2500 x 3939,2,6X6,FA,90,2,6,CBU,Germany,-,-,-,-,-,-,-
2025,MERCEDES BENZ CV,Arocs 4045 AS [E5],12809000000000.000,AT,D,390,40000000000000.000,11722 0 068,325/95 R 24,449,3850000000000.000,7713 x 2500 x 3929,2,6X6,FA,90,2,6,CBU,Germany,-,-,-,-,-,6.00,1.00
2025,MERCEDES BENZ CV,Actros 4048 S [E5],12816000000000.000,AT,D,390,40000000000000.000,11722 0 068,325/95 R 24,476,3850000000000.000,7550 x 2500 x 3656,2,6X4,FR,85,2,6,CBU,Germany,-,-,9.00,-,-,-,-
2025,MERCEDES BENZ CV,Actros 4054 S,15928000000000.000,MT,D,550,40000000000000.000,11722 0 068,325/95 R 24,537,3180000000000.000,6810 x 2487 x 3230,2,6X4,FR,85,2,6,CBU,Germany,-,-,-,-,-,-,-
2025,MERCEDES BENZ CV,Actros 4058 S,15569000000000.000,AT,D,480,40000000000000.000,11722 0 068,325/95 R 24,625,3550000000000.000,7315 x 2500 x 3824,2,6X4,FR,90,2,6,CBU,Germany,-,-,-,-,1.00,-,-
2025,MERCEDES BENZ CV,Arocs 2551 A,12809000000000.000,AT,D,290,25000000000000.000,11639 0 077,1400 R 20,510,4500000000000.000,8150 x 2500 x 3927,2,4X4,4WD,90,2,4,CBU,Germany,-,1.00,-,-,2.00,-,-
2025,MERCEDES BENZ CV,Arocs 4040 K,12816000000000.000,AT,D,390,40000000000000.000,11722 0 068,325/95 R 24,394,4150000000000.000,8250 x 2500 x 3847,2,6X4,FR,85,2,6,CBU,Germany,-,-,-,-,-,-,-
2025,MERCEDES BENZ CV,Arocs 4042 K [E5],12809000000000.000,AT,D,390,40000000000000.000,117 0 069,325/95 R 24,421,4200000000000.000,8225 x 2500 x 3834,2,6X4,FR,90,2,6,CBU,Germany,16.00,4.00,7.00,10.00,5.00,25.00,-
2025,MERCEDES BENZ CV,Arocs 4045 AK,12816000000000.000,AT,D,390,40000000000000.000,11722 0 068,325/95 R 24,449,4450000000000.000,8250 x 2500 x 3952,2,6X6,FA,85,2,6,CBU,Germany,-,-,-,-,-,-,-
2025,MERCEDES BENZ CV,Arocs 4045 AK [E5],12809000000000.000,AT,D,390,40000000000000.000,11722 0 068,325/95 R 24,449,4450000000000.000,8525 x 2500 x 3939,2,6X6,FA,90,2,6,CBU,Germany,-,2.00,-,-,-,3.00,-
2025,MERCEDES BENZ CV,Arocs 4845 K [E5],12809000000000.000,AT,D,390,50000000000000.000,117 - 069,325/95 R 24,449,5750000000000.000,9925 x 2500 x 3885,2,8X4,FR,90,2,8,CBU,Germany,-,-,-,4.00,7.00,-,-
2025,MERCEDES BENZ CV,Axor 2523 R / 4500 [E4],6373000000000.000,MT,D,380,25000000000000.000,6700 0 073,"1000 R 20, Tube0type",231,4500000000000.000,9867 x 2490 x 2935,2,6X2,FR,90,2,6,CBU,India,-,-,-,-,-,1.00,-
2025,MERCEDES BENZ CV,Axor 2523 R / 5700 [E4],6373000000000.000,MT,D,355,26500000000000.000,6700 0 073,"1100 0 20, Tube0type",238,5700000000000.000,12000 x 2490 x 3100,2,6X2,FR,90,2,6,CBU,India,-,-,6.00,-,-,-,-
2025,MERCEDES BENZ CV,Axor 2526 R / 5700 [E4],6373000000000.000,MT,D,355,26500000000000.000,7532 0 075,"1100 0 20, Tube0type",256,5700000000000.000,12000 x 2490 x 3100,2,6X2,FR,90,2,6,CBU,India,-,1.00,-,-,-,-,1.00
2025,MERCEDES BENZ CV,Axor 2526 R / 4500 M0CAB (6X2)M/T,6373000000000.000,MT,D,355,26500000000000.000,7532 0 075,"1100 0 20, Tube0type",256,4500000000000.000,9867 x 2490 x 3100,2,6X2,FR,90,2,6,CBU,India,-,-,-,-,-,-,-
2025,MERCEDES BENZ CV,Axor 2528 R / 5700 (6X2) M/T [E4],6373000000000.000,MT,D,380,25000000000000.000,14573 0 100,"1000 R 20, Tube0type",380,5700000000000.000,12000 x 2490 x 2955,2,6X2,FR,90,2,6,CKD,India,-,15.00,-,-,-,-,-
2025,MERCEDES BENZ CV,Axor 2528 R / 5700 M0CAB (6X2) M/T [E4],6373000000000.000,MT,D,355,26500000000000.000,14573 0 100,"1100 0 20, Tube0type",285,5700000000000.000,12000 x 2490 x 3100,2,6X2,FR,90,2,6,CBU,India,-,-,-,-,-,-,1.00
2025,MERCEDES BENZ CV,Axor 2528 R / 5700 M0CAB (6X4) M/T [E4],6373000000000.000,MT,D,355,26500000000000.000,14573 0 100,"1100 0 20, Tube0type",285,5700000000000.000,12000 x 2490 x 3100,2,6X2,FR,90,2,6,CBU,India,-,-,-,-,-,-,-
2025,MERCEDES BENZ CV,Axor 2528 R / 5700 (6X4) M/T [E4],6373000000000.000,MT,D,380,25000000000000.000,14573 0 100,"1000 R 20, Tube0type",380,5700000000000.000,12000 x 2490 x 2955,2,6X2,FR,90,2,6,CKD,INA,-,-,2.00,3.00,2.00,-,1.00
2025,MERCEDES BENZ CV,Axor 2528 CH [E4],6373000000000.000,MT,D,255,26500000000000.000,14573 0 100,"1100 0 20, Tube0type",280,4200000000000.000,7840 x 2490 x 2955,2,6X4,FR,90,2,6,CKD,INA,23.00,5.00,-,10.00,-,22.00,4.00
2025,MERCEDES BENZ CV,Axor 2528 RMC [E4],6373000000000.000,MT,D,265,26500000000000.000,14573 0 100,"1100 0 20, Tube0type",285,3600000000000.000,7460 x 2490 x 2955,2,6X4,FR,90,2,6,CKD,INA,4.00,-,4.00,2.00,-,-,-
2025,MERCEDES BENZ CV,Axor 2528 CX [E4],6373000000000.000,MT,D,265,26500000000000.000,14573 0 100,"1100 0 20, Tube0type",285,4200000000000.000,7840 x 2490 x 2990,2,6X4,FR,90,2,6,CKD,INA,-,-,2.00,1.00,-,5.00,3.00
2025,MERCEDES BENZ CV,Axor 4928 T [E4],6373000000000.000,MT,D,265 + 185,25000000000000.000,14573 0 100,"1100 R 20, Tube0type",285,3300000000000.000,6935 x 2500 x 3145,2,6X4,FR,90,2,6,CKD,INA,-,-,-,-,-,-,13.00
2025,SCANIA,P410B04X4,13000000000000.000,MT,D,300,24500000000000.000,"5140000,00",1400 R20,410,4500000000000.000,8211 x 2500 x 3062,2,4X4,4WD,6,2,4,CBU,Swedia,-,6.00,-,-,-,-,-
2025,SCANIA,G500B06X4,13000000000000.000,MT,D,-,-,"3420000,00",1200 R20,360,3300000000000.000,6900 x 2500 x 2856,2,6X4,FF,12,2,6,CBU,Swedia,-,-,-,-,-,-,-
2025,SCANIA,P4100A6X4,-,MT,D,-,-,-,-,410,-,-,2,6X4,FF,-,-,-,CBU,Swedia,-,1.00,-,-,1.00,-,-
2025,SCANIA,G4600B8X4HT,-,MT,D,-,-,"7180000,00",1200 R24,460,3300000000000.000,6990 x 2500 x 2919,2,8x4,FF,12,2,6,CBU,Swedia,17.00,3.00,26.00,36.00,12.00,-,18.00
2025,SCANIA,P4100B6X6,13000000000000.000,MT,D,300,41000000000000.000,"4270000,00",1200 R24,410,3700000000000.000,7356 x 2500 x 3820,2,6X6,FF,12,2,6,CBU,Swedia,20.00,17.00,1.00,7.00,-,15.00,2.00
2025,SCANIA,P4100B6X4,13000000000000.000,MT,D,-,50000000000000.000,"7180000,00",1200 R24,410,5500000000000.000,10910 x 2500 x 3011,2,6X4,FF,12,2,8,CBU,Swedia,12.00,21.00,-,-,-,-,-
2025,SCANIA,P420-B6X6,13000000000000.000,MT,D,-,50000000000000.000,"7180000,00",1200 R24,410,5500000000000.000,10910 x 2500 x 3011,2,6X4,FF,12,2,8,CBU,Swedia,-,-,-,-,-,-,17.00
2025,SCANIA,R620A06X4 HT,-,-,-,-,-,-,-,-,-,-,-,6X4,-,-,-,-,CBU,Swedia,7.00,-,6.00,5.00,5.00,5.00,1.00
