Tahun,BRAND,TYPE MODEL,CC,TRANS,FUEL,"TANK
CAPT","GVW
(Kg)",GEAR RATIO,WHEEL & TYRE SIZE,PS / HP,WHEEL BASE,"DIMENSION
P x L xT",SEATER,DRIVE SYS.,,SPEED,DOOR,WHEELS,"CBU
/ CKD","ORIGIN
COUNTRY",JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC
2023,FAW,Tractor Head (DB290TH),"7,700",MT,D,300,"41,000",5,R20-11.00,290,"3,375",5970 x 2490 x 2975,2,4X2,FR,90,2,6,CBU,China,-,-,-,-,1,-,5,-,-,-,1,3
2023,FAW,Tractor Head (FD290TH),"7,700",MT,D,300,"53,000",5,R20-11.00,290,3310 + 1350,6875 x 2500 x 2980,2,6X4,FR,90,2,10,CBU,China,-,-,-,-,1,6,5,4,15,3,20,4
2023,FAW,Tractor Head (FD336TH),"9,726",MT,D,400,"60,000",-,-,-,-,-,-,6X4,-,-,2,6,CBU,China,-,-,1,-,-,-,-,-,-,-,-,-
2023,FAW,Tractor Head (FD350TH),"8,600",MT,D,400,"49,000",4,R20-11.00,350,3150 + 1350,6793 x 2500 x 3450,2,6X4,FR,93,2,10,CBU,China,-,-,-,2,-,-,-,-,-,-,-,-
2023,FAW,Tractor Head (FD550TH),"12,540",MT,D,600,"150,000",6,R20-12.00,550,3300 + 1350,6875 x 2500 x 3995,2,6X4,FR,95,2,10,CBU,China,-,-,3,2,3,-,2,-,4,2,1,-
2023,FAW,Chassis (FB240CB),"6,600",MT,D,300,"25,000",5,R22.5-11.00,240,4225 + 1335,9475 x 2490 x 3490,2,6X2,FR,85,2,10,CBU,China,-,-,-,-,-,-,-,-,-,-,1,-
2023,FAW,Chassis (FB240CG),"6,600",MT,D,300,"33,000",5,R20-11.00,240,5885 + 1340,11955 x 2500 x 3250,2,6X2,FR,85,2,10,CBU,China,-,-,-,-,-,-,-,-,-,3,1,6
2023,FAW,Chassis (FD290CG),"7,700",MT,D,300,"26,500",5,R20-11.00,290,5885 + 1340,11945 x 2485 x 3030,2,6X4,FR,85,2,10,CBU,China,-,-,-,-,-,2,2,2,4,12,2,2
2023,FAW,Chassis (FD336CG),"9,726",MT,D,400,"32,000",-,-,-,-,-,-,6X4,-,-,2,6,CBU,China,-,-,-,3,-,-,-,-,-,-,-,-
2023,FAW,Chassis (FD375CG),"9,500",MT,D,400,"25,000",6,R20-12.00,375,5700 + 1355,11970 x 2495 x 3390,2,6X4,FR,75,2,10,CBU,China,-,-,-,-,-,-,-,-,-,-,1,1
2023,FAW,Chassis (HD360CG),"9,726",MT,D,400,"38,000",-,-,-,-,-,-,8X4,-,-,2,8,CBU,China,-,-,1,1,-,-,-,-,-,-,-,-
2023,FAW,CHASSIS (HD375CG),"9,500",MT,D,400,"31,500",6,R20-12.00,375,890 + 4520 + 1,11885 x 2495 x 3430,2,8X4,FR,75,2,12,CBU,China,-,-,-,-,-,-,-,3,3,5,-,-
2023,FAW,Chassis (HD380CG),"9,726",MT,D,400,"31,000",6,R20-12.00,380,860 + 4660 + 1,11823 x 2550 x 2990,2,8X4,FR,76,2,12,CBU,China,-,2,-,-,-,-,-,-,-,-,-,-
2023,FAW,Chassis (FD280CG),"7,700",MT,D,300,"26,000",-,-,-,-,-,-,6X4,-,-,2,6,CBU,China,-,-,1,1,-,5,-,-,-,1,-,2
2023,FAW,Damp Truck (FD336DT),"9,726",MT,D,400,"32,000",-,-,-,-,-,-,6X4,-,-,2,6,CBU,China,-,-,-,-,-,2,-,-,-,-,-,-
2023,FAW,Damp Truck (FD 280DT),"7,700",MT,D,300,"26,000",-,-,-,-,-,-,6X4,-,-,2,6,CBU,China,-,8,-,1,-,-,-,-,-,-,-,-
2023,FAW,Damp Truck (FD 290DT),"7,700",MT,D,300,"26,500",5,R20-11.00,290,4200 + 1325,8945 x 2495 x 3240,2,6X4,FR,90,2,10,CBU,China,1,2,-,-,8,1,9,15,-,-,7,4
2023,FAW,Mixer Truck (FD280MT),"7,700",MT,D,300,"26,000",-,-,-,-,-,-,6X4,-,-,2,6,CBU,China,-,6,3,1,1,-,-,-,-,-,-,-
2023,FAW,Mixer Truck (FD290MT),"7,700",MT,D,300,"26,000",5,R20-11.00,290,3500 + 1340,8300 x 2495 x 3825,2,6X4,FR,86,2,10,CBU,China,-,-,-,-,-,1,1,2,-,2,6,2
2023,FAW,Self Loader Truck (FD336SL),"9,726",MT,D,400,"32,000",-,-,-,-,-,-,6X4,-,-,2,6,CBU,China,-,-,-,-,-,-,-,-,-,-,-,-
2023,FAW,Tractor Head (FD380TH) CNG,"11,596",MT,CNG,8x140,"70,000",-,-,-,-,-,-,6X4,-,-,2,6,CBU,China,-,-,-,-,-,-,-,-,-,-,4,2
2023,FAW,Tractor Head (FD460TH),"11,050",MT,D,400,"100,000",6,R20-12.00,460,3310 + 1350,6895 x 2500 x 3505,2,6X4,FR,85,2,10,CBU,China,2,1,153,4,9,5,6,7,152,8,-,5
2023,HINO,SG 285 TH,"7,684",MT,D,200,"38,000","5,285",10.00-R20-16 PR,285,"3,280",5545 x 2490 x 2730,2,4X2,FR,106,2,6,CKD,INA,1,-,-,-,-,-,-,-,-,-,-,-
2023,HINO,FM  265 TH,"7,684",MT,D,200,"35,000",6,11.00-R20-16 PR,265,3280+1350,6745 x 2495 x 2755,2,6X4,FR,97,2,10,CKD,INA,-,-,-,-,-,1,-,7,-,-,-,-
2023,HINO,FM  350 TH,"10,520",MT,D,200,"46,000","5,428",11.00-R20-16 PR,350,3330+1350,6895 x 2495 x 2895,2,6X4,FR,115,2,10,CKD,INA,-,-,-,1,-,-,-,-,-,-,-,-
2023,HINO,FMX 280 TH,-,MT,D,-,"38,000",-,-,-,-,-,-,6X2,-,-,-,-,-,INA,-,-,-,-,-,-,-,3,-,-,-,-
2023,HINO,ZY - HR,"12,913",MT,D,330,"50,000",5.41,12.00 R24,410,1850+3750+15,9290 x 2545 x 3205,2,8X4,FR,99,2,12,CBU,Japan,43,17,21,32,27,17,30,29,12,27,-,16
2023,HINO,GY 350 PU,"10,520",MT,D,200,"33,000","5,857",11.00-20-16 PR,350,1850+3430+13,9295 x 2490 x 2930,2,8X4,FR,103,2,12,CKD,INA,-,-,-,-,-,-,-,-,-,-,-,-
2023,HINO,ZS4141,"12,913",MT,D,330,"41,000",7.21,12.00 R24,410,4145+1500,8245 x 2545 x 3205,2,6X4,FR,75,2,10,CBU,Japan,7,24,24,6,20,16,9,10,10,5,8,10
2023,HINO,FL 260 JN,-,-,-,-,"26,000",-,-,-,-,-,-,-,-,-,-,-,CKD,INA,17,41,35,15,36,39,75,70,25,43,63,19
2023,HINO,FL 260 JW (EIV),-,-,-,-,"26,000",-,-,-,-,-,-,-,-,-,-,-,CKD,INA,98,73,152,13,47,60,65,124,85,99,80,117
2023,HINO,FL 280 JT,-,-,-,-,"26,000",-,-,-,-,-,-,-,-,-,-,-,CKD,INA,10,10,26,13,54,42,48,39,33,49,52,43
2023,HINO,FL 280 JW,-,-,-,-,"26,000",-,-,-,-,-,-,-,-,-,-,-,CKD,INA,42,31,71,48,108,121,150,175,173,217,137,180
2023,HINO,FLX 280 JW,"7,684",-,-,-,"26,000",-,-,-,-,-,-,-,-,-,-,-,CKD,INA,8,-,3,-,12,16,1,9,8,1,2,1
2023,HINO,FM  260 JD (EIV),-,-,-,-,"26,000",-,-,-,-,-,-,-,-,-,-,-,CKD,-,1,-,-,-,1,-,-,-,-,1,-,-
2023,HINO,FM  280 JD,-,-,-,-,"26,000",-,-,-,-,-,-,-,-,-,-,-,CKD,INA,857,763,754,246,917,508,322,392,320,389,412,450
2023,HINO,FM  280 JM,-,-,-,-,"26,000",-,-,-,-,-,-,-,-,-,-,-,CKD,INA,-,6,12,-,18,24,43,36,36,30,18,42
2023,HINO,FM  280 JL,-,-,-,-,"26,000",-,-,-,-,-,-,-,-,-,-,-,CKD,INA,-,-,-,17,7,6,-,1,-,-,-,-
2023,HINO,FM  280 JW,-,-,-,-,"26,000",-,-,-,-,-,-,-,-,-,-,-,CKD,INA,138,106,104,54,150,104,136,168,181,133,87,102
2023,HINO,FM  340 PL,-,-,-,-,"26,000",-,-,-,-,-,-,-,-,-,-,-,CKD,INA,-,-,5,5,-,-,-,7,-,3,5,-
2023,HINO,FM  340 PD,-,-,-,-,"26,000",-,-,-,-,-,-,-,-,-,-,-,CKD,INA,-,-,12,6,12,1,11,12,14,6,6,35
2023,HINO,FG 260 TH,-,-,-,-,"34,000",-,-,-,-,-,-,-,-,-,-,-,CKD,INA,35,28,59,16,67,48,36,54,66,42,54,48
2023,HINO,SG 280 TH,-,-,-,-,"38,000",-,-,-,-,-,-,-,-,-,-,-,CKD,INA,25,35,55,25,49,35,79,72,75,54,50,41
2023,HINO,FM  280 TH,-,-,-,-,"38,000",-,-,-,-,-,-,-,-,-,-,-,CKD,INA,17,23,27,16,23,-,39,28,43,27,22,24
2023,HINO,FM  340 TH,-,-,-,-,"45,000",-,-,-,-,-,-,-,-,-,-,-,CKD,INA,8,11,32,23,19,13,26,43,25,14,17,36
2023,ISUZU,FVZ34 P,"7,790",MT,D,200,"26,000","6,143",10.00-20-16PR,285,4650+650,"8,365 x 2,450 x 2,86",3,6X4,FR,83,2,10,CKD,INA,2,1,-,-,5,6,6,-,-,10,6,7
2023,ISUZU,FVZ34 T  LWB,"7,790",MT,D,200,"26,000","6,143",10.00-20-16PR,285,6470+650,"11,555 x 2,450 x 2,86",3,6X4,FR,83,2,10,CKD,INA,96,84,96,106,185,187,79,113,67,68,77,55
2023,ISUZU,GVZ34K,"7,790",MT,D,200,"26,000","6,143",10.00-20 16PR,285,4100+650,6865 x 2450 x 2860,3,6X4,FR,83,2,10,CKD,INA,-,-,-,-,-,-,-,-,-,-,-,-
2023,ISUZU,GVR 34 J HR ABS,"7,790",MT,D,370,"38,000","5,125",10.00-20 16PR,285,"3,560",5860 x 2485 x 2920,3,4X2,FR,99,2,6,CKD,INA,60,50,45,41,65,94,75,74,74,111,64,48
2023,ISUZU,GVZ 34 K HP ABS,"7,790",MT,D,200,"38,000","6,143",11.00-20 16PR,285,3265+1367,6600 x 2495 x 2925,3,6X4,FR,84,2,10,CKD,INA,15,6,18,25,4,23,14,7,20,5,7,30
2023,ISUZU,GXZ 60 K ABS,"7,790",MT,D,200,"46,000","5,571",11.00-20 16PR,345,3265+1370,6600 x 2495 x 2925,3,6X4,FR,107,2,10,CKD,INA,-,4,2,-,1,4,7,-,5,2,1,-
2023,MERCEDES BENZ CV,Actros 2636 LS [E5],"10,677",AT,D,290 + 43,"27,100",4.930 - 1.0,315/80 R 22.5,360,"3,900",7500 x 2500 x 3944,2,6X4,FR,85,2,6,CBU,Germany,-,18,23,-,-,-,-,-,-,-,-,-
2023,MERCEDES BENZ CV,Actros 4045 AS,"12,816",AT,D,390,"40,000",1.722 - 0.6,325/95 R 24,449,"3,900",7713 x 2500 x 3939,2,6X6,FA,90,2,6,CBU,Germany,-,-,-,-,-,-,-,-,-,-,-,-
2023,MERCEDES BENZ CV,Arocs 4045 AS [E5],"12,809",AT,D,390,"40,000",1.722 - 0.6,325/95 R 24,449,"3,850",7713 x 2500 x 3929,2,6X6,FA,90,2,6,CBU,Germany,-,-,-,-,-,1,-,-,-,-,1,-
2023,MERCEDES BENZ CV,Actros 4063 S,"15,569",AT,D,480,"40,000",1.722 - 0.6,325/95 R 24,625,"3,550",7315 x 2500 x 3824,2,6X4,FR,90,2,6,CBU,Germany,-,-,-,-,-,-,-,-,-,-,-,1
2023,MERCEDES BENZ CV,Actros 4048 S,"12,816",AT,D,390,"40,000",1.722 - 0.6,325/95 R 24,476,"3,850",7550 x 2500 x 3656,2,6X4,FR,85,2,6,CBU,Germany,-,-,-,-,-,-,-,-,-,-,-,-
2023,MERCEDES BENZ CV,Actros 4048 S [E5],"12,816",AT,D,390,"40,000",1.722 - 0.6,325/95 R 24,476,"3,850",7550 x 2500 x 3656,2,6X4,FR,85,2,6,CBU,Germany,-,-,1,-,-,-,12,3,-,-,-,-
2023,MERCEDES BENZ CV,Actros 4054 S,"15,928",MT,D,550,"40,000",1.722 - 0.6,325/95 R 24,537,"3,180",6810 x 2487 x 3230,2,6X4,FR,85,2,6,CBU,Germany,-,-,-,-,-,-,-,-,-,-,-,-
2023,MERCEDES BENZ CV,Actros 4058 S,"15,569",AT,D,480,"40,000",1.722 - 0.6,325/95 R 24,625,"3,550",7315 x 2500 x 3824,2,6X4,FR,90,2,6,CBU,Germany,-,-,-,-,-,-,-,-,-,-,-,1
2023,MERCEDES BENZ CV,Arocs 2551 A,"12,809",AT,D,290,"25,000",1.639 - 0.7,14.00 R 20,510,"4,500",8150 x 2500 x 3927,2,4X4,4WD,90,2,4,CBU,Germany,-,-,2,1,-,-,-,4,2,-,1,-
2023,MERCEDES BENZ CV,Arocs 4040 K,"12,816",AT,D,390,"40,000",1.722 - 0.6,325/95 R 24,394,"4,150",8250 x 2500 x 3847,2,6X4,FR,85,2,6,CBU,Germany,-,-,-,-,-,-,-,-,-,-,-,-
2023,MERCEDES BENZ CV,Arocs 4042 K [E5],"12,809",AT,D,390,"40,000",11.7 - 0.6,325/95 R 24,421,"4,200",8225 x 2500 x 3834,2,6X4,FR,90,2,6,CBU,Germany,-,35,14,15,-,-,-,-,1,-,-,40
2023,MERCEDES BENZ CV,Arocs 4045 AK,"12,816",AT,D,390,"40,000",1.722 - 0.6,325/95 R 24,449,"4,450",8250 x 2500 x 3952,2,6X6,FA,85,2,6,CBU,Germany,-,-,-,-,-,-,-,-,-,-,-,-
2023,MERCEDES BENZ CV,Arocs 4045 AK [E5],"12,809",AT,D,390,"40,000",1.722 - 0.6,325/95 R 24,449,"4,450",8525 x 2500 x 3939,2,6X6,FA,90,2,6,CBU,Germany,-,6,2,-,-,-,-,6,4,2,6,30
2023,MERCEDES BENZ CV,Arocs 4845 K [E5],"12,809",AT,D,390,"50,000",11.7 - 0.6,325/95 R 24,449,"5,750",9925 x 2500 x 3885,2,8X4,FR,90,2,8,CBU,Germany,-,27,17,68,5,26,-,-,51,-,-,25
2023,MERCEDES BENZ CV,Axor 2523 R / 4500 [E4],"6,373",MT,D,380,"25,000",6.700 - 0.7,"10.00 R 20, Tube-type",231,"4,500",9867 x 2490 x 2935,2,6X2,FR,90,2,6,CBU,India,-,-,5,1,-,4,4,3,-,-,1,7
2023,MERCEDES BENZ CV,Axor 2523 R / 5700 [E4],"6,373",MT,D,355,"26,500",6.700 - 0.7,"11.00 - 20, Tube-type",238,"5,700",12000 x 2490 x 3100,2,6X2,FR,90,2,6,CBU,India,-,5,23,-,2,6,-,-,-,-,-,8
2023,MERCEDES BENZ CV,Axor 2528 R / 5700 (6X2) M/T  [E4],"6,373",MT,D,380,"25,000",4.573 - 1.0,"10.00 R 20, Tube-type",380,"5,700",12000 x 2490 x 2955,2,6X2,FR,90,2,6,CKD,India,-,1,-,-,-,4,-,1,2,-,9,3
2023,MERCEDES BENZ CV,Axor 2528 R / 5700 M-CAB (6X2) M/T  [E4],"6,373",MT,D,355,"26,500",4.573 - 1.0,"11.00 - 20, Tube-type",285,"5,700",12000 x 2490 x 3100,2,6X2,FR,90,2,6,CBU,India,-,1,-,-,4,-,-,-,-,1,-,-
2023,MERCEDES BENZ CV,Axor 2528 R / 5700 M-CAB (6X4) M/T  [E4],"6,373",MT,D,355,"26,500",4.573 - 1.0,"11.00 - 20, Tube-type",285,"5,700",12000 x 2490 x 3100,2,6X2,FR,90,2,6,CBU,India,-,1,4,2,3,2,2,-,-,-,-,-
2023,MERCEDES BENZ CV,Axor 2528 R / 5700 (6X4) M/T  [E4],"6,373",MT,D,380,"25,000",4.573 - 1.0,"10.00 R 20, Tube-type",380,"5,700",12000 x 2490 x 2955,2,6X2,FR,90,2,6,CKD,India,-,2,4,1,-,15,-,9,3,1,13,-
2023,MERCEDES BENZ CV,Axor 2528 R,"6,373",MT,D,380,"25,000",4.573 - 1.0,"10.00 R 20, Tube-type",380,"5,700",12000 x 2490 x 2955,2,6X2,FR,90,2,6,CKD,INA,-,-,-,-,-,-,-,-,-,-,-,-
2023,MERCEDES BENZ CV,Axor 2528 R / 5700 (Bogie),"6,373",MT,D,380,"25,000",4.573 - 1.0,"10.00 R 20, Tube-type",380,"5,700",12000 x 2490 x 2935,2,6X2,FR,90,2,6,CBU,India,-,-,-,-,-,-,-,-,-,-,-,5
2023,MERCEDES BENZ CV,Axor 2528 C,"6,373",MT,D,255,"26,500",4.573 - 1.0,"11.00 - 20, Tube-type",280,"4,200",7840 x 2490 x 2955,2,6X4,FR,90,2,6,CKD,INA,-,-,-,-,-,-,-,-,-,-,-,-
2023,MERCEDES BENZ CV,Axor 2528 C [E4],"6,373",MT,D,255,"26,500",4.573 - 1.0,"11.00 - 20, Tube-type",280,"4,200",7840 x 2490 x 2955,2,6X4,FR,90,2,6,CKD,India,-,2,11,-,-,6,-,-,6,-,-,1
2023,MERCEDES BENZ CV,Axor 2528 CH,"6,373",MT,D,255,"26,500",4.573 - 1.0,"11.00 - 20, Tube-type",280,"4,200",7840 x 2490 x 2990,2,6X4,FR,60,2,6,CBU,India,-,-,-,-,-,-,-,-,-,-,-,-
2023,MERCEDES BENZ CV,Axor 2528 CH [E4],"6,373",MT,D,255,"26,500",4.573 - 1.0,"11.00 - 20, Tube-type",280,"4,200",7840 x 2490 x 2955,2,6X4,FR,90,2,6,CKD,India,14,52,59,2,16,89,-,9,7,9,25,17
2023,MERCEDES BENZ CV,Axor 2528 RMC,"6,373",MT,D,255,"26,500",4.573 - 1.0,"11.00 - 20, Tube-type",280,"3,600",7460 x 2490 x 2955,2,6X4,FR,90,2,6,CKD,INA,1,-,-,-,-,-,-,-,-,-,-,-
2023,MERCEDES BENZ CV,Actros 3351 S,"6,373",MT,D,265,"26,500",4.573 - 1.0,"11.00 - 20, Tube-type",285,"4,200",7840 x 2490 x 2990,2,6X4,FR,90,2,6,CKD,INA,1,-,-,-,-,-,-,-,1,-,-,-
2023,MERCEDES BENZ CV,Axor 2528 RMC [E4],"6,373",MT,D,265,"26,500",4.573 - 1.0,"11.00 - 20, Tube-type",285,"3,600",7460 x 2490 x 2955,2,6X4,FR,90,2,6,CKD,INA,-,9,-,5,-,2,-,3,-,7,2,-
2023,MERCEDES BENZ CV,Axor 2528 CX [E4],"6,373",MT,D,265,"26,500",4.573 - 1.0,"11.00 - 20, Tube-type",285,"4,200",7840 x 2490 x 2990,2,6X4,FR,90,2,6,CKD,INA,5,50,93,-,2,13,31,2,3,10,14,28
2023,MERCEDES BENZ CV,Axor 4928 T  [E4],"6,373",MT,D,265 + 18,"25,000",4.573 - 1.0,"11.00 R 20, Tube-type",285,"3,300",6935 x 2500 x 3145,2,6X4,FR,90,2,6,CKD,INA,11,1,4,6,11,23,-,11,22,9,-,36
2023,MITSUBISHI FUSO,FN 61 FS   (6X2),"7,545",MT,D,200,"26,000","7,166",11.00-20-16PR,240,"5,460",-,3,6X2,FR,102,2,10,CKD,INA,47,25,23,8,24,17,10,22,9,6,20,-
2023,MITSUBISHI FUSO,FN 61 FL   (6X2),"7,545",MT,D,200,"26,000","6,666",11.00-20-16PR,240,"7,190",11.925 X 2.495 X 2.72,3,6X2,FR,115,2,10,CKD,INA,9,14,9,6,10,17,19,45,15,9,6,33
2023,SCANIA,P410CB-4X4,"13,000",MT,D,300,"24,500",5.14,14.00 R20,410,"4,500",8211 x 2500 x 3062,2,4X4,FF,6,2,4,CBU,Swedia,-,-,-,-,-,-,1,-,1,1,3,-
2023,SCANIA,P360LA-6X4,"13,000",MT,D,300,"28,500",3.42,12.00 R20,360,"3,300",6900 x 2500 x 2856,2,6X4,FF,12,2,6,CBU,Swedia,-,-,-,-,-,1,-,1,-,-,-,-
2023,SCANIA,P360CB-6X4,"13,000",MT,D,300,"41,000",7.18,12.00 R24,360,"4,100",9555 x 2590 x 3052,2,6X4,FF,12,2,6,CBU,Swedia,-,-,-,-,-,-,-,-,-,1,4,5
2023,SCANIA,P460LA-6X4,"13,000",MT,D,300,"41,000",7.18,12.00 R24,460,"3,300",6990 x 2500 x 2919,2,6X4,FF,12,2,6,CBU,Swedia,-,4,15,24,7,16,8,-,4,9,24,5
2023,SCANIA,P410B-6X6,"13,000",MT,D,300,"41,000",4.27,12.00 R24,410,"3,700",7356 x 2500 x 3820,2,6X6,FF,12,2,6,CBU,Swedia,16,24,4,14,12,11,39,15,15,2,4,3
2023,SCANIA,P410-B6X4,"13,000",MT,D,600,"50,000",7.18,12.00 R24,410,"5,500",10910 x 2500 x 3011,2,8X4,FF,12,2,8,CBU,Swedia,45,38,24,23,41,43,26,13,-,1,2,2
2023,SCANIA,G450-A6X4,"13,000",MT,D,300,"41,000",7.18,12.00 R24,460,"3,300",6990 x 2500 x 2919,2,6X4,FF,12,2,6,CBU,Swedia,-,-,-,-,-,-,-,10,-,-,7,-
2023,SCANIA,R560A-6X4,"16,000",MT,D,"1,000","41,000",7.18,12.00 R24,580,"3,300",7075 x 2500 x 3725,2,6X4,FF,12,2,6,CBU,Swedia,-,-,-,-,-,-,1,-,-,-,1,-
2023,SCANIA,G450A-6X6,"13,000",MT,D,300,"41,000",7.18,12.00 R24,460,"3,300",6990 x 2500 x 2919,2,6X6,FF,12,2,6,CBU,Swedia,-,-,-,-,1,-,-,-,-,-,-,-
2023,SCANIA,R620-A6X4,"16,000",MT,D,"1,000","41,000",7.18,12.00 R24,580,"3,300",7075 x 2500 x 3725,2,6X4,FF,12,2,6,CBU,Swedia,-,12,20,8,-,-,1,1,2,3,6,-
2023,SCANIA,P500B-4X4,"13,000",MT,D,300,"24,500",5.14,14.00 R20,410,"4,500",8211 x 2500 x 3062,2,4X4,FF,6,2,4,CBU,Swedia,-,-,-,-,-,-,-,-,-,4,-,-
2023,SCANIA,P410-B8X4,-,-,-,-,-,-,-,-,-,-,-,8X4,-,-,-,-,CBU,Swedia,-,-,2,2,16,4,1,10,-,-,5,-
2023,SCANIA,P460-B4X4,-,-,-,-,-,-,-,-,-,-,-,4X4,-,-,-,-,CBU,Swedia,-,-,-,-,-,-,-,-,-,-,-,-
2023,SCANIA,P460-B8X4,-,-,-,-,-,-,-,-,-,-,-,8X4,-,-,-,-,CBU,Swedia,2,-,5,-,-,-,-,-,-,-,-,-
2023,TATA MOTORS,Prima 4930.S NON-AC,"6,692",MT,D,400,"34,000",7,10.00 R 20 - 16 PR,267,"3,890",6968 x 2500 x 3285,2,6X4,FR,100,2,10,CBU,India,-,-,-,-,-,-,-,-,-,2,5,-
2023,UD TRUCKS,GKE28042T,"7,698",MT,D,315,"37,000","5,570","11,00-20-16PR",280,"3,500","5,940 x 2,500 x 3,22",3,4X2,FR,90,2,8,CKD,INA,31,30,49,2,10,40,43,15,10,8,15,23
2023,UD TRUCKS,CDE25062R,"7,898",MT,D,315,"26,000","5,570","11,00-20-16PR",250,"6,970","11,175 x 2,500 x 3,17",3,6X2,FR,90,2,10,CBU,INA,20,2,13,-,3,15,21,20,21,25,19,8
2023,UD TRUCKS,CDE28062R,"7,898",MT,D,315,"26,000","5,570","11,00-20-16PR",280,"6,970","11,175 x 2,500 x 3,17",3,6X2,FR,90,2,10,CBU,INA,-,-,-,-,5,-,-,-,5,9,9,-
2023,UD TRUCKS,GDE 28062T,"7,898",MT,D,315,"37,000","5,570","11,00-20-16PR",280,"4,770","7,055 x 2,500 x 3,22",3,6X2,FR,90,2,10,CBU,Thailand,-,-,-,-,-,-,-,-,-,-,-,1
2023,UD TRUCKS,CWE28064R,"7,698",MT,D,315,"26,000","6,170","11,00-20-16PR",280,"5,670","7,375 x 2,500 x 3,34",3,6X4,FR,90,2,10,CKD,INA,90,122,99,56,90,74,49,50,87,56,39,39
2023,UD TRUCKS,CWE37064R,"10,837",MT,D,405,"34,000","5,140","11,00-20-16PR",370,"5,070","7,375 x 2,500 x 3,22",3,6X4,FR,90,2,10,CKD,INA,12,10,10,5,-,4,7,7,7,6,-,8
2023,UD TRUCKS,GWE28064T,"7,898",MT,D,315,"37,000","6,166","11,00-20-16PR",280,"4,770","7,055 x 2,500 x 3,22",3,6X4,FR,90,2,10,CKD,INA,15,-,-,-,12,7,1,3,7,11,17,3
2023,UD TRUCKS,GWE35064T,"7,698",MT,D,315,"44,000","6,170","11,00-20-16PR",330,"4,770","7,055 x 2,500 x 3,22",3,6X4,FR,90,2,10,CKD,INA,18,4,11,4,19,6,16,29,12,5,19,1
2023,UD TRUCKS,GWE37064T,"10,837",MT,D,405,"49,000","5,140","11,00-20-16PR",370,"4,770","7,055 x 2,500 x 3,16",3,6X4,FR,90,2,10,CKD,INA,-,-,-,-,-,-,-,-,-,-,-,-
2023,UD TRUCKS,GWE41064T,"10,837",MT,D,-,"55,000",-,-,-,-,-,-,6X4,FR,90,2,10,CKD,INA,-,-,5,5,5,-,10,1,1,-,-,6
2023,UD TRUCKS,CGE37084R,"10,837",MT,D,405,"41,000","6,370","11,00-20-16PR",370,"6,970","11,324 x 2,500 x 3,25",3,8X4,FR,90,2,12,CBU,Thailand,3,6,2,4,2,2,-,1,7,-,-,7
2023,ISUZU,D-MAX DC,"2,499",MT,D,76,"2,750","4,100",245/70/R16,109,"3,095","5,190 x 1,860 x 1,78",5,4X4,4WD,-,4,4,CBU,Thailand,248,55,115,80,50,216,130,216,51,3,-,-
2023,ISUZU,D-MAX Rodeo MT,"2,499",MT,D,76,"2,750","4,300",245/70/R16,109,"3,095","5,190 x 1,860 x 1,78",5,4X4,4WD,-,4,4,CBU,Thailand,13,5,30,-,15,-,30,20,-,-,-,-
2023,ISUZU,D-MAX Rodeo AT,"2,999",AT,D,76,"2,750","3,909",255/65/R17,136,"3,095","5,295 x 1,860 x 1,79",5,4X4,4WD,-,4,4,CBU,Thailand,-,-,-,-,-,-,-,-,-,-,-,-
2023,MITSUBISHI MOTORS,Triton 2.5L DC EXCEED (4X4) MT,"2,477",AT,D,75,"2,760","4,636",245/75/R16,178,"3,000",5255 X 1815 X 1795,5,4X4,4WD,165,4,4,CBU,Thailand,10,-,1,-,-,300,-,110,192,61,13,30
2023,MITSUBISHI MOTORS,Triton SU 2.5L HP-E D CAB Ultimate (4X4) A/T,"2,442",AT,D,75,"2,870","4,272",265/60 R18,181,"3,000",5305 X 1815 X 1795,5,4X4,4WD,-,4,4,CBU,Thailand,1,64,63,1,66,58,88,53,103,-,48,66
2023,MITSUBISHI MOTORS,Triton 2.5L DC GLS (4X4) MT,"2,477",MT,D,75,"2,760","4,636",245/75/R16,178,"3,000",5205 X 1815 X 1795,5,4X4,4WD,165,4,4,CBU,Thailand,60,447,129,107,13,445,5,520,492,310,32,-
2023,MITSUBISHI MOTORS,Triton 2.5L DC HDX (4X4) MT,"2,477",MT,D,75,"2,760","4,636",245/75/R16,178,"3,000",5205 X 1815 X 1795,5,4X4,4WD,165,4,4,CBU,Thailand,-,-,8,-,450,-,-,918,72,624,722,40
2023,TOYOTA,HiLux 2.4 PU DC E,"2,394",MT,D,70,"1,880",-,255 / 70 R15C,144 / 3400,"3,085",5260X1835X1850,4,4X4,4WD,-,4,4,CBU,Thailand,-,-,-,-,-,-,-,-,-,-,-,-
2023,TOYOTA,HiLux 2.4 PU DC G,"2,394",MT,D,70,"1,880",-,255 / 70 R15C,144 / 3400,"3,085",5260X1835X1850,4,4X4,4WD,-,4,4,CBU,Thailand,"2,186","2,602","1,685","1,252","1,557",527,791,"1,030",947,927,797,656
2023,TOYOTA,HiLux 2.8 PU GR-S DC 4X4 AT,"2,755",A/T,D,70,"1,880",'-,265/60 R18,144 / 3400,"3,085",5260X1835X1850,4,4X4,4WD,5,4,4,CBU,Thailand,10,1,-,4,77,31,39,4,-,-,-,-
