Tahun,BRAND,TYPE MODEL,CC,TRANS,FUEL,"TANK
CAPT","GVW
(Kg)",GEAR RATIO,WHEEL & TYRE SIZE,PS / HP,WHEEL BASE,"DIMENSION
P x L xT",SEATER,DRIVE SYS.,,SPEED,DOOR,WHEELS,CBU / CKD,"ORIGIN
COUNTRY",JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC
2021,HINO,FL 235 JW,7684,MT,D,200,26000,5857,10.00-20-16 PR,235,5760+1300,11275 x 2460 x 2695,2,6X2,FR,94,2,10,CKD,INA,22,88,64,78,48,66,40,91,36,18,120,89
2021,HINO,FL 260 JT,7684,MT,D,200,26000,5857,10.00-20-16 PR,260,4980+1300,9730 x 2450 x 2695,2,6X2,FR,94,2,10,CKD,INA,10,5,4,4,6,18,14,21,22,4,14,7
2021,HINO,FL 265 JT,7684,MT,D,200,26000,5857,11.00-20-16 PR,260,4930+1350,9950 x 2490 x 2780,2,6X2,FR,95,2,10,CKD,INA,-,-,-,-,-,-,-,-,-,-,-,-
2021,HINO,FL 265 JW,7684,MT,D,200,26000,5857,11.00-20-16 PR,265,5830+1350,11950 x 2490 x 2780,2,6X2,FR,97,2,10,CKD,INA,-,1,-,-,-,-,-,-,-,-,-,-
2021,HINO,FLX 260 JW,7684,MT,D,200,32000,5857,11.00-20-16 PR,260,1850+3880+1350,11950 x 2490 x 2780,2,8X2,FR,95,2,10,CKD,INA,-,-,-,-,6,6,3,16,11,3,7,12
2021,HINO,FM 235 JD,7684,MT,D,200,26000,6428,11.00-20-16PR,235,4030+1350,8645+2490+2780,2,6X4,FR,87,2,10,CKD,INA,-,-,-,-,30,18,9,9,-,-,-,-
2021,HINO,FL 260 JW,7684,MT,D,200,26000,5857,10.00-20-16 PR,260,5760+1300,11275 x 2460 x 2695,2,6X2,FR,94,2,10,CKD,INA,54,33,33,33,23,19,32,62,10,12,77,132
2021,HINO,FM 245 JD,7684,MT,D,200,26000,5857,10.00-20-16 PR,260,5760+1300,11275 x 2460 x 2695,2,6X2,FR,94,2,10,CKD,INA,-,-,-,-,-,-,-,-,-,-,-,-
2021,HINO,FL 245 JW,7684,MT,D,200,26000,5857,10.00-20-16 PR,235,5760+1300,11275 x 2460 x 2695,2,6X2,FR,94,2,10,CKD,INA,-,4,-,4,1,-,-,-,-,-,2,-
2021,HINO,FM 260 JW,7684,MT,D,200,26000,5857,10.00-20-16 PR,260,5760+1300,11275 x 2450 x 2700,2,6X4,FR,86,2,10,CKD,INA,33,31,30,46,28,18,20,30,35,38,68,121
2021,HINO,FM 260 JD,7684,MT,D,200,26000,6428,10.00-20-16 PR,260,4130+1300,8480 x 2450 x 2700,2,6X4,FR,86,2,10,CKD,INA,246,346,352,225,54,200,156,359,369,316,622,553
2021,HINO,FM 285 JW,7684,MT,D,200,26000,5857,10.00-20-16 PR,285,5760+1300,11225 x 2460 x 2700,2,6X4,FR,94,2,10,CKD,INA,-,-,2,-,1,1,-,1,-,-,-,-
2021,HINO,FM 285 JD,7684,MT,D,200,26000,6142,10.00-20-16 PR,285,4130+1300,8480 x 2460 x 2700,2,6X4,FR,90,2,10,CKD,INA,-,-,2,3,1,4,2,-,5,5,7,4
2021,HINO,FM 260 JM,7684,MT,D,200,26000,6428,10.00-20-16 PR,260,3380+1300,7330 x 2450 x 2700,2,6X4,FR,86,2,10,CKD,INA,10,6,5,16,6,5,20,31,20,16,9,-
2021,HINO,FM 285 JM,7684,MT,D,200,26000,6428,11.00-20-16 PR,285,3280+1350,7445 x 2490 x 2785,2,6X4,FR,88,2,10,CKD,INA,-,-,-,-,-,-,-,-,-,-,-,-
2021,HINO,FM 350 PL,10520,MT,D,200,26000,6428,11.00-20-18 PR,350,3480+1350,7645 x 2490 x 2920,2,6X4,FR,98,2,10,CKD,INA,10,3,-,7,-,1,-,-,-,-,12,28
2021,HINO,FM 350 PD,10520,MT,D,200,26000,5857,11.00-20-18 PR,350,3930+1350,8745 x 2490 x 2920,2,6X4,FR,107,2,10,CKD,INA,5,1,-,13,6,6,-,-,9,11,14,14
2021,HINO,FM 265 TH,7684,MT,D,200,35000,5857,11.00-R20-16 PR,265,3280+1350,6745 x 2495 x 2755,2,6X4,FR,97,2,10,CKD,INA,-,5,2,3,-,2,2,1,5,1,6,-
2021,HINO,FM 285 TH,7684,MT,D,200,38000,5857,11.00-R20-16 PR,285,3280+1350,6745 x 2495 x 2755,2,6X4,FR,97,2,10,CKD,INA,18,5,19,25,32,34,22,40,22,30,17,1
2021,HINO,FG 235 TH,7684,MT,D,200,30000,5857,10.00-20-16 PR,235,3450,5665 x 2475 x 2625,2,4X2,FR,94,2,6,CKD,INA,27,20,15,38,20,30,12,28,25,48,32,63
2021,HINO,FG 245 TH,7684,MT,D,200,32000,6428,10.00-R20-16 PR,245,3280,5485 x 2490 x 2750,2,4X2,FR,110,2,6,CKD,INA,-,2,-,1,-,-,-,-,-,-,-,-
2021,HINO,ZY - HR,12913,MT,D,330,50000,"5,41",12.00 R24,410,1850+3750+1500,9290 x 2545 x 3205,2,8X4,FR,99,2,12,CBU,Japan,4,3,11,-,5,-,10,8,-,-,5,24
2021,HINO,GY 350 PU,10520,MT,D,200,33000,5857,11.00-20-16 PR,350,1850+3430+1350,9295 x 2490 x 2930,2,8X4,FR,103,2,12,CKD,INA,-,-,-,-,-,-,-,-,-,-,-,6
2021,HINO,ZS4141,12913,MT,D,330,41000,"7,21",12.00 R24,410,4145+1500,8245 x 2545 x 3205,2,6X4,FR,75,2,10,CBU,Japan,-,-,-,-,4,6,-,11,-,14,11,8
2021,HINO,FM 350 TH,10520,MT,D,200,44000,5428,10.00-20-16 PR,350,3380+1300,6615 x 2495 x 2825,2,6X4,FR,112,2,10,CKD,INA,16,21,16,2,15,14,8,6,7,14,17,8
2021,ISUZU,FVZ34 P,7790,MT,D,200,26000,6143,10.00-20-16PR,285,4650+650,"8,365 x 2,450 x 2,860",3,6X4,FR,83,2,10,CKD,INA,23,81,46,17,50,64,78,56,59,83,62,59
2021,ISUZU,FVZ34 T LWB,7790,MT,D,200,26000,6143,10.00-20-16PR,285,6470+650,"11,555 x 2,450 x 2,860",3,6X4,FR,83,2,10,CKD,INA,12,7,6,6,4,2,6,6,3,8,-,-
2021,ISUZU,GVZ34K,7790,MT,D,200,26000,6143,10.00-20 16PR,285,4100+650,6865 x 2450 x 2860,3,6X4,FR,83,2,10,CKD,INA,-,-,-,-,-,-,-,-,-,-,-,-
2021,ISUZU,GVR 34 J HR ABS,7790,MT,D,370,38000,5125,10.00-20 16PR,285,3560,5860 x 2485 x 2920,3,4X2,FR,99,2,6,CKD,INA,14,17,16,10,1,16,7,33,13,12,9,10
2021,ISUZU,GVZ 34 K HP ABS,7790,MT,D,200,38000,6143,11.00-20 16PR,285,3265+1367,6600 x 2495 x 2925,3,6X4,FR,84,2,10,CKD,INA,1,-,6,4,2,-,2,5,5,6,1,5
2021,ISUZU,GXZ 60 K ABS,7790,MT,D,200,46000,5571,11.00-20 16PR,345,3265+1370,6600 x 2495 x 2925,3,6X4,FR,107,2,10,CKD,INA,-,1,5,7,3,2,-,3,4,-,-,-
2021,MERCEDES BENZ CV,Actros 2553 A,15928,MT,D,300,25000,11.722 - 0.687,325/95 R 24,530,4430,8290 x 2483 x 3494,2,4X4,FA,85,2,4,CBU,Germany,-,-,1,-,-,1,-,-,-,-,-,-
2021,MERCEDES BENZ CV,Actros 2642 LS,12816,AT,D,290 + 430,26000,14.930 - 1.000,295/80 R 22.5,360,3900,7550 x 2500 x 3936,2,6X4,FR,85,2,6,CBU,Germany,-,-,-,-,-,-,-,1,-,-,-,-
2021,MERCEDES BENZ CV,Actros 3242 LS,12816,AT,D,290,32000,14.930 - 1.000,295/80 R 22.5,422,3300,6950 x 2500 x 3723,2,6X4,FR,85,2,6,CBU,Germany,-,-,-,-,-,-,-,-,-,-,-,-
2021,MERCEDES BENZ CV,Actros 3348 S,12816,AT,D,430,33000,11.639 - 0.775,315/80 R 22.5,476,3300,6967 x 2500 x 3676,2,6X4,FR,90,2,6,CBU,Germany,-,-,-,-,-,-,-,-,-,-,1,-
2021,MERCEDES BENZ CV,Actros 3939 K,11946,MT,D,300,40000,11.722 - 0.687,325/95 R 24,394,3780,7440 x 2487 x 3250,2,6X4,FR,85,2,6,CBU,Germany,-,10,5,5,5,-,-,-,-,-,-,-
2021,MERCEDES BENZ CV,Actros 4042S,12816,AT,D,510,40000,11.7 - 0.69,13 R 22.5,421,3900,7525 X 2500 X 3729,2,6X4,FR,90,2,6,CBU,Germany,-,-,-,-,-,-,-,-,-,-,-,-
2021,MERCEDES BENZ CV,Actros 4043 AK LOG,11946,MT,D,400,40000,11.722 - 0.687,325/95 R 24,428,3780,8040 x 2487 x 3275,2,6X6,FA,85,2,6,CBU,Germany,-,-,-,-,-,-,-,-,4,2,4,-
2021,MERCEDES BENZ CV,Actros 4043 AK Mining,11946,MT,D,400,40000,11.722 - 0.687,325/95 R 24,428,3780,7440 x 2487 x 3275,2,6X6,FA,85,2,6,CBU,Germany,-,-,-,-,-,-,-,-,-,-,-,-
2021,MERCEDES BENZ CV,Actros 4045 AS,12816,AT,D,390,40000,11.722 - 0.687,325/95 R 24,449,3900,7713 x 2500 x 3939,2,6X6,FA,90,2,6,CBU,Germany,-,-,-,-,-,-,-,-,-,-,1,-
2021,MERCEDES BENZ CV,Actros 4048 S,12816,AT,D,390,40000,11.722 - 0.687,325/95 R 24,476,3850,7550 x 2500 x 3656,2,6X4,FR,85,2,6,CBU,Germany,-,-,1,-,-,-,-,3,1,-,-,-
2021,MERCEDES BENZ CV,Actros 4054 S,15928,MT,D,550,40000,11.722 - 0.687,325/95 R 24,537,3180,6810 x 2487 x 3230,2,6X4,FR,85,2,6,CBU,Germany,-,-,-,-,-,-,1,-,-,-,-,-
2021,MERCEDES BENZ CV,Arocs 2536 A,12816,AT,D,390,25000,11.722 - 0.687,325/95 R 24,360,4500,8150 x 2500 x 3760,2,4X4,FA,85,2,4,CBU,Germany,-,-,1,-,-,-,-,-,-,-,-,-
2021,MERCEDES BENZ CV,Arocs 2536 L,12816,AT,D,290,25000,14.930 - 1.000,295/80 R 22.5,360,5100,10550 x 2500 x 3936,2,6X2,FR,85,2,6,CBU,Germany,-,-,-,-,-,-,-,-,-,-,-,-
2021,MERCEDES BENZ CV,Arocs 2545 A,12816,AT,D,390,25000,11.722 - 0.687,325/95 R 24,449,4500,8150 x 2500 x 3746,2,4X4,FA,85,2,4,CBU,Germany,-,-,-,1,1,1,-,-,-,-,-,-
2021,MERCEDES BENZ CV,Arocs 4040 K,12816,AT,D,390,40000,11.722 - 0.687,325/95 R 24,394,4150,8250 x 2500 x 3847,2,6X4,FR,85,2,6,CBU,Germany,-,-,-,-,-,-,9,18,5,16,6,49
2021,MERCEDES BENZ CV,Arocs 4045 AK,12816,AT,D,390,40000,11.722 - 0.687,325/95 R 24,449,4450,8250 x 2500 x 3952,2,6X6,FA,85,2,6,CBU,Germany,-,-,-,-,2,1,5,-,3,-,1,4
2021,MERCEDES BENZ CV,Actros 4843 K,11946,AT,D,400,48000,11.722 - 0.687,325/95 R 24,428,5480,9288 x 2487 x 3345,2,8X4,FR,85,2,8,CBU,Germany,-,-,-,-,-,-,-,-,-,-,-,-
2021,MERCEDES BENZ CV,Arocs 4845 K,12816,AT,D,390,48000,11.722 - 0.687,325/95 R 24,449,5700,9960 x 2500 x 3905,2,8X4,FR,85,2,8,CBU,Germany,-,-,5,-,11,14,28,11,1,-,-,6
2021,MERCEDES BENZ CV,Axor 2523 R / 45,6373,MT,D,380,25000,6.700 - 0.730,"10.00 R 20, Tube-type",231,4500,9867 x 2490 x 2935,2,6X2,FR,90,2,6,CBU,India,-,1,2,-,-,-,-,1,1,-,3,-
2021,MERCEDES BENZ CV,Axor 2523 R / 4500 (Bogie),6373,MT,D,380,25000,6.700 - 0.730,"10.00 R 20, Tube-type",231,4500,9867 x 2490 x 2935,2,6X2,FR,90,2,6,CBU,India,-,-,-,-,-,-,6,-,-,-,-,-
2021,MERCEDES BENZ CV,Axor 2523 R / 57,6373,MT,D,380,25000,6.700 - 0.730,"10.00 R 20, Tube-type",231,5700,12000 x 2490 x 2935,2,6X2,FR,90,2,6,CBU,India,-,-,-,-,-,-,-,-,-,-,-,-
2021,MERCEDES BENZ CV,Axor 2523 R / 5700 (Bogie),6373,MT,D,380,25000,6.700 - 0.730,"10.00 R 20, Tube-type",231,5700,12000 x 2490 x 2935,2,6X2,FR,90,2,6,CBU,India,-,-,-,-,-,1,19,-,-,-,2,31
2021,MERCEDES BENZ CV,Axor 2528 R,6373,MT,D,380,25000,14.573 - 1.000,"10.00 R 20, Tube-type",380,5700,12000 x 2490 x 2955,2,6X2,FR,90,2,6,CKD,INA,-,-,-,-,-,-,-,-,-,-,-,-
2021,MERCEDES BENZ CV,Axor 2528 R / 5700 (Bogie),6373,MT,D,380,25000,14.573 - 1.000,"10.00 R 20, Tube-type",380,5700,12000 x 2490 x 2935,2,6X2,FR,90,2,6,CBU,India,-,-,2,-,1,-,1,3,-,-,3,-
2021,MERCEDES BENZ CV,Axor Other,6373,MT,D,380,25000,14.573 - 1.000,"10.00 R 20, Tube-type",380,5700,12000 x 2490 x 2935,2,6X2,FR,90,2,6,-,-,-,-,-,-,-,-,-,-,-,-,-,2
2021,MERCEDES BENZ CV,Axor 2528 C,6373,MT,D,255,26500,14.573 - 1.000,"11.00 - 20, Tube-type",280,4200,7840 x 2490 x 2955,2,6X4,FR,90,2,6,CKD,INA,-,-,44,10,1,57,37,25,61,40,51,136
2021,MERCEDES BENZ CV,Axor 2528 CH,6373,MT,D,255,26500,14.573 - 1.000,"11.00 - 20, Tube-type",280,4200,7840 x 2490 x 2990,2,6X4,FR,60,2,6,CBU,India,-,-,24,11,-,33,4,83,56,97,109,117
2021,MERCEDES BENZ CV,Axor 2528 RMC,6373,MT,D,255,26500,14.573 - 1.000,"11.00 - 20, Tube-type",280,3600,7460 x 2490 x 2955,2,6X4,FR,90,2,6,CKD,INA,-,-,2,10,1,3,7,-,5,3,3,3
2021,MERCEDES BENZ CV,Axor 4928 T,6373,MT,D,380 + 200,26500,14.573 - 1.000,"11.00 R 20, Tube-type",280,3300,6940 x 2490 x 3145,2,6X4,FR,90,2,6,CBU,India,-,3,22,-,1,-,-,-,1,-,12,14
2021,MERCEDES BENZ CV,Axor 3340 S,11970,AT,D,455,27500,11.639 - 0.775,"315/80 R 22.5, Tubeless",401,3300,6900 x 2490 x 3362,2,6X4,FR,90,2,6,CBU,India,-,6,1,-,-,-,-,-,1,1,1,1
2021,MERCEDES BENZ CV,Axor 3336 K,11970,AT,D,330,",500 techn",11.639 - 0.775,"315/80 R 22.5, Tubeless",354,4080,7755 x 2490 x 3232,2,6X4,FR,80,2,6,CBU,India,-,-,-,-,-,-,-,-,-,9,11,10
2021,MERCEDES BENZ CV,Axor 3128 CM,6373,MT,D,240,31000,14.573 - 1.000,"12 R 20, Tube-type",280,4500,8060 x 2490 x 2785,2,8X4,FR,60,2,8,CBU,India,-,-,-,-,-,-,-,-,-,-,-,-
2021,MERCEDES BENZ CV,Axor 4843 K,11970,AT,D,330,",000 techn",11.639 - 0.775,"12.00 R 24, Tube-type",428,5380,9425 x 2490 x 3490,2,8X4,FR,80,2,8,CBU,India,12,27,18,-,-,-,1,5,-,5,5,1
2021,MERCEDES BENZ CV,Axor 4928 T,6373,MT,D,380 + 200,26500,14.573 - 1.000,"11.00 R 20, Tube-type",280,3300,6940 x 2490 x 3145,2,6X4,FR,90,2,6,CKD,INA,-,-,-,-,-,-,-,1,-,3,-,-
2021,MITSUBISHI FUSO,FN 527 ML  (6X4),7545,MT,D,200,24800,7500,"10,00-20-16PR",220,5450,8.515 X 2.460 X 2.750,3,6X4,FR,76,2,10,CKD,INA,46,51,145,36,72,141,135,80,167,99,162,116
2021,MITSUBISHI FUSO,FN 527 MS  (6X4),7545,MT,D,200,24800,7500,"10,00-20-16PR",220,5320,8.260 X 2.460 X 2.750,3,6X4,FR,103,2,10,CKD,INA,5,1,1,-,1,1,1,4,36,24,12,50
2021,MITSUBISHI FUSO,FJ 2523 (6X2) M/T,6373,MT,D,380,25000,5875,10/R20/ 16PR,230,7050,11.967X2490X2960,3,6X2,FR,90,2,10,CBU,India,-,-,2,-,-,-,-,-,-,-,-,-
2021,MITSUBISHI FUSO,FZY3W T 6X4 M/T,0,MT,D,0,37000,0,-,0,0,-,0,6X4,FR,0,0,0,CBU,-,-,-,1,1,-,-,-,-,-,-,-,-
2021,TATA MOTORS,Prima 4028.S NON-AC,6700,MT,D,400,34000,"5,85",10.00 R 20 - 16 PR,267,3450,6035 x 2500 x 3287,2,4X2,FR,100,2,6,CBU,India,-,-,-,-,-,-,1,-,-,-,1,-
2021,TATA MOTORS,Prima 4928.S NON-AC,6700,MT,D,400,34000,"6,83",10.00 R 20 - 16 PR,267,3895,6857 x 2500 x 3430,2,6X4,FR,100,2,10,CBU,India,-,-,-,-,-,-,-,4,-,-,-,-
2021,TATA MOTORS,Prima LX 3123T,6700,MT,D,260,25000,"5,58",10 x 20 - 16 PR NT,266,4570,7905 x 2500 x 3130,2,6X4,FR,100,2,10,CBU,India,-,-,-,-,-,-,-,5,-,-,-,-
2021,TATA MOTORS,Prima LX 2528K,6700,MT,D,260,25000,"5,58",10 x 20 - 16 PR NT,266,4570,7905 x 2500 x 3130,2,6X4,FR,100,2,10,CBU,India,-,-,-,-,-,-,-,-,34,11,8,-
2021,TATA MOTORS,Prima 3338.K,8898,MT,D,260,33000,"7,246",12R 24,380,5250,8488 x 2590 x 3232,2,8X4,FR,66,2,14,CBU,India,5,-,-,-,-,-,-,-,-,-,-,-
2021,UD TRUCKS,GKE28042T,7698,MT,D,315,37000,5570,"11,00-20-16PR",280,3500,"5,940 x 2,500 x 3,228",3,4X2,FR,90,2,8,CKD,INA,-,-,-,-,-,-,-,4,-,10,23,40
2021,UD TRUCKS,CDE25062R,7898,MT,D,315,26000,5570,"11,00-20-16PR",250,6970,"11,175 x 2,500 x 3,172",3,6X2,FR,90,2,10,CBU,Thailand,-,-,-,-,4,-,9,21,-,28,14,-
2021,UD TRUCKS,CDE28062R,7898,MT,D,315,26000,5570,"11,00-20-16PR",280,6970,"11,175 x 2,500 x 3,172",3,6X2,FR,90,2,10,CBU,Thailand,-,-,-,2,5,-,3,5,-,-,-,-
2021,UD TRUCKS,GDE 28062T,7898,MT,D,315,37000,5570,"11,00-20-16PR",280,4770,"7,055 x 2,500 x 3,224",3,6X2,FR,90,2,10,CBU,Thailand,-,-,-,-,-,-,-,-,-,-,-,-
2021,UD TRUCKS,CWE28064R,7698,MT,D,315,26000,6170,"11,00-20-16PR",280,5670,"7,375 x 2,500 x 3,348",3,6X4,FR,90,2,10,CKD,INA,-,-,-,5,5,-,14,23,-,27,54,71
2021,UD TRUCKS,CWE37064R,10837,MT,D,405,34000,5140,"11,00-20-16PR",370,5070,"7,375 x 2,500 x 3,224",3,6X4,FR,90,2,10,CKD,INA,-,-,-,-,-,-,-,-,-,-,31,9
2021,UD TRUCKS,GWE28064T,7898,MT,D,315,37000,6166,"11,00-20-16PR",280,4770,"7,055 x 2,500 x 3,224",3,6X4,FR,90,2,10,CKD,INA,-,-,-,3,-,2,-,-,-,10,5,-
2021,UD TRUCKS,GWE37064T,10837,MT,D,405,49000,5140,"11,00-20-16PR",370,4770,"7,055 x 2,500 x 3,167",3,6X4,FR,90,2,10,CKD,INA,-,-,-,4,4,-,-,1,-,-,-,-
2021,UD TRUCKS,CGE37084R,10837,MT,D,405,41000,6370,"11,00-20-16PR",370,6970,"11,324 x 2,500 x 3,252",3,8X4,FR,90,2,12,CBU,Thailand,-,-,-,5,-,-,-,-,5,-,1,7
2021,ISUZU,D-MAX DC,2499,MT,D,76,2750,4100,245/70/R16,109,3095,"5,190 x 1,860 x 1,785",5,4X4,4WD,-,4,4,CBU,Thailand,-,-,34,77,5,18,-,30,-,15,58,1
2021,ISUZU,D-MAX Rodeo MT,2499,MT,D,76,2750,4300,245/70/R16,109,3095,"5,190 x 1,860 x 1,785",5,4X4,4WD,-,4,4,CBU,Thailand,-,-,-,2,-,-,-,-,-,-,-,2
2021,ISUZU,D-MAX Rodeo AT,2999,AT,D,76,2750,3909,255/65/R17,136,3095,"5,295 x 1,860 x 1,795",5,4X4,4WD,-,4,4,CBU,Thailand,-,-,-,1,-,-,-,-,-,-,-,-
2021,MITSUBISHI MOTORS,Triton 2.5L DC EXCEED (4X4) MT,2477,AT,D,75,2760,4636,245/75/R16,178,3000,5255 X 1815 X 1795,5,4X4,4WD,165,4,4,CBU,Thailand,-,22,111,82,40,129,1,-,25,-,98,22
2021,MITSUBISHI MOTORS,Triton SU 2.5L HP-E D CAB Ultimate (4X4) A/T,2442,AT,D,75,2870,4272,265/60 R18,181,3000,5305 X 1815 X 1795,5,4X4,4WD,0,4,4,CBU,Thailand,-,20,105,64,-,25,45,1,-,-,137,38
2021,MITSUBISHI MOTORS,Triton 2.5L DC GLS (4X4) MT,2477,MT,D,75,2760,4636,245/75/R16,178,3000,5205 X 1815 X 1795,5,4X4,4WD,165,4,4,CBU,Thailand,-,27,133,414,91,491,35,445,4,474,170,74
2021,MITSUBISHI MOTORS,Triton 2.5L DC HDX (4X4) MT,2477,MT,D,75,2760,4636,245/75/R16,178,3000,5205 X 1815 X 1795,5,4X4,4WD,165,4,4,CBU,Thailand,229,250,538,256,54,195,455,280,25,989,614,456
2021,TOYOTA,HiLux 2.4 P/U DC E,2394,MT,D,70,1880,-,255 / 70 R15C,144 / 3400,3085,5260X1835X1850,4,4X4,4WD,-,4,4,CBU,Thailand,-,-,-,-,-,-,-,-,-,1,-,-
2021,TOYOTA,HiLux 2.4 P/U DC G,2394,MT,D,70,1880,-,255 / 70 R15C,144 / 3400,3085,5260X1835X1850,4,4X4,4WD,-,4,4,CBU,Thailand,283,540,262,270,183,405,385,203,356,559,554,436
2021,TOYOTA,HiLux 2.4 P/U DC V,2394,AT,D,70,1880,-,255 / 70 R15C,144 / 3400,3085,5260X1835X1850,4,4X4,4WD,-,4,4,CBU,Thailand,45,144,147,134,48,111,65,68,84,133,117,36
2021,DAIHATSU,New Ayla 1.0 D (MC 2020),1197,MT,G,33,785,4485,175/65R14,65,2450,3600X1600X1520,5,4X2,FF,-,5,4,CKD,INA,2,-,2,4,2,2,-,-,-,-,-,1
2021,DAIHATSU,New Ayla 1.0 D+ (MC 2020),1197,AT,G,33,785,4485,175/65R14,65,2450,3600X1600X1520,5,4X2,FF,-,5,4,CKD,INA,140,256,366,241,235,281,128,416,334,478,392,160
2021,DAIHATSU,New Ayla 1.0 X MT (MC 2020),1197,MT,G,33,785,4485,175/65R14,65,2450,3600X1600X1520,5,4X2,FF,-,5,4,CKD,INA,64,427,511,567,165,236,246,637,404,619,584,327
2021,DAIHATSU,New Ayla 1.0 X AT (MC 2020),1197,AT,G,33,785,4485,175/65R14,65,2450,3600X1600X1520,5,4X2,FF,-,5,4,CKD,INA,100,152,154,207,85,185,147,331,185,284,248,184
2021,DAIHATSU,New Ayla 1.2 X MT (MC 2020),1197,MT,G,33,785,4485,175/65R14,65,2450,3600X1600X1520,5,4X2,FF,-,5,4,CKD,INA,109,122,223,213,79,158,58,95,216,194,150,128
2021,DAIHATSU,New Ayla 1.2 X AT (MC 2020),1197,AT,G,33,785,4485,175/65R14,65,2450,3600X1600X1520,5,4X2,FF,-,5,4,CKD,INA,24,59,114,74,122,154,39,72,181,169,117,54
2021,DAIHATSU,New Ayla 1.2 R MT (MC 2020),1197,MT,G,33,785,4485,175/65R14,65,2450,3600X1600X1520,5,4X2,FF,-,5,4,CKD,INA,132,396,877,633,158,119,199,359,673,646,471,79
2021,DAIHATSU,New Ayla 1.2 R AT (MC 2020),1197,AT,G,33,785,4485,175/65R14,65,2450,3600X1600X1520,5,4X2,FF,-,5,4,CKD,INA,155,252,463,286,370,325,102,200,448,253,83,292
2021,DAIHATSU,New Sigra 1.0 D MT,998,MT,G,36,1480,5545,155/80 R13,67,2525,4070X1655X1600,7,4X2,FF,-,5,4,CKD,INA,584,435,871,744,343,579,381,1.299,707,993,684,547
2021,DAIHATSU,New Sigra 1.0 M MT,998,MT,G,36,1480,5545,175/65 R14,67,2525,4070X1655X1600,7,4X2,FF,-,5,4,CKD,INA,698,480,882,791,216,637,359,1.131,600,864,754,560
2021,DAIHATSU,New Sigra 1.2 X MT,1197,MT,G,36,1500,5077,175/65 R14,88,2525,4070X1655X1600,7,4X2,FF,-,5,4,CKD,INA,18,324,998,635,126,61,21,379,584,526,309,621
2021,DAIHATSU,New Sigra 1.2 X AT,1197,AT,G,36,1500,4839,175/65 R14,88,2525,4070X1655X1600,7,4X2,FF,-,5,4,CKD,INA,6,22,74,77,15,15,20,143,212,184,48,26
2021,DAIHATSU,New Sigra 1.2 R MT,1197,MT,G,36,1500,5077,175/65 R14,88,2525,4070X1655X1600,7,4X2,FF,-,5,4,CKD,INA,1.114,842,1.476,1.558,549,823,628,1.360,1.722,1.563,1.453,1.722
2021,DAIHATSU,New Sigra 1.2 R AT,1197,AT,G,36,1570,4839,175/65 R14,88,2525,4070X1655X1600,7,4X2,FF,-,5,4,CKD,INA,80,293,471,281,120,217,174,547,751,643,223,90
2021,HONDA,Brio SATYA S,1198,MT,G,35,960,-,-,88,2345,3610 x 1680 x 1485,5,4X2,FF,-,5,4,CKD,INA,167,138,335,385,120,56,123,61,-,299,1,300
2021,HONDA,Brio SATYA E,1198,MT,G,35,960,-,-,88,2345,3610 x 1680 x 1485,5,4X2,FF,-,5,4,CKD,INA,1.270,1.538,1.633,1.573,844,1.336,1.042,601,-,120,1.137,1.684
2021,HONDA,Brio SATYA E,1198,AT,G,35,960,-,-,88,2345,3610 x 1680 x 1485,5,4X2,FF,-,5,4,CKD,INA,1.013,1.921,2.224,1.822,793,1.555,1.272,819,372,778,960,1.684
2021,SUZUKI,Karimun Wagon R GL,998,MT,G,35,1350,4388,145/80 R13,68,2400,3600 X 1475 X 1700,5,4X2,FF,-,5,4,CKD,INA,103,94,99,115,42,-,74,46,24,307,-,-
2021,SUZUKI,Karimun Wagon R GS,998,MT,G,35,1350,4388,145/80 R13,68,2400,3600 X 1475 X 1700,5,4X2,FF,-,5,4,CKD,INA,8,6,12,26,36,18,-,7,9,17,-,-
2021,SUZUKI,Karimun Wagon R GL,998,AT,G,35,1350,4388,145/80 R13,68,2400,3600 X 1475 X 1700,5,4X2,FF,-,5,4,CKD,INA,13,13,17,17,23,-,1,19,12,68,-,-
2021,SUZUKI,Karimun Wagon R GS,998,AT,G,35,1350,4388,145/80 R13,68,2400,3600 X 1475 X 1700,5,4X2,FF,-,5,4,CKD,INA,12,74,35,13,87,167,207,282,61,158,188,-
2021,TOYOTA,New Agya 1.0 G,998,MT,G,33,-,4485,175/65R14,65.3 / 6000,2450,3600X1620X1520,5,4X2,FF,-,5,4,CKD,INA,1,-,-,-,-,-,-,-,-,-,-,-
2021,TOYOTA,New Agya1.2 G  AT,1197,AT,G,33,-,4485,175/65R14,65.3 / 6000,2450,3600X1620X1520,5,4X2,FF,-,5,4,CKD,INA,-,-,1,1,-,-,-,-,-,-,-,-
2021,TOYOTA,New Agya1.2 G TRD AT,1197,AT,G,33,-,4485,175/65R14,65.3 / 6000,2450,3600X1620X1520,5,4X2,FF,-,5,4,CKD,INA,2,-,-,-,1,-,-,-,1,-,-,-
2021,TOYOTA,New Agya 1.0 G TRD,1197,MT,G,33,-,4485,175/65R14,65.3 / 6000,2450,3600X1620X1520,5,4X2,FF,-,5,4,CKD,INA,3,1,1,-,-,-,-,-,-,-,-,-
